payment_id,order_id,payment_date,payment_amount,payment_status
PAY002099,O002246,2026-06-03,19170.32,PAID
PAY002100,O002247,2026-06-22,11751.59,PAID
PAY002101,O002248,2026-05-25,26954.1,PAID
PAY002102,O002249,2026-05-26,61964.7,PAID
PAY002103,O002250,2026-06-09,2017.68,PARTIAL
PAY002104,O002251,2026-06-17,3724.54,PAID
PAY002105,O002252,2026-07-03,41742.9,PAID
PAY002106,O002253,2026-06-15,48760.7,PAID
PAY002107,O002254,2026-06-16,1477.36,PARTIAL
PAY002108,O002255,2026-06-17,21236.42,PAID
PAY002109,O002256,2026-06-07,4727.67,PAID
PAY002110,O002257,2026-05-23,32753.45,PAID
PAY002111,O002258,2026-06-21,5697.7,PARTIAL
PAY002112,O002259,2026-06-20,35360.33,PAID
PAY002113,O002260,2026-05-19,35243.94,PAID
PAY002114,O002261,2026-05-28,1311.47,PAID
PAY002115,O002262,2026-06-10,20898.27,PAID
PAY002116,O002264,2026-06-19,1579.82,PAID
PAY002117,O002265,2026-06-27,60704.82,PAID
PAY002118,O002266,2026-06-03,182440.02,PAID
PAY002119,O002267,2026-06-04,298501.61,PAID
PAY002120,O002268,2026-06-25,292407.44,PAID
PAY002121,O002269,2026-06-06,123208.39,PAID
PAY002122,O002270,2026-05-30,54520.7,PAID
PAY002123,O002271,2026-06-06,18127.06,PAID
PAY002124,O002272,2026-05-31,391752.21,PAID
PAY002125,O002273,2026-06-02,206885.4,PAID
PAY002126,O002274,2026-06-20,163830.02,PAID
PAY002127,O002275,2026-06-20,285216.15,PAID
PAY002128,O002276,2026-06-11,204703.72,PAID
PAY002129,O002277,2026-06-06,250885.16,PAID
PAY002130,O002278,2026-06-10,111529.94,PAID
PAY002131,O002279,2026-06-05,221316.81,PARTIAL
PAY002132,O002280,2026-06-24,362900.53,PAID
PAY002133,O002281,2026-06-03,93324.36,PAID
PAY002134,O002282,2026-06-19,26036.94,PAID
PAY002135,O002283,2026-06-16,15062.82,PAID
PAY002136,O002284,2026-06-06,7972.09,PARTIAL
PAY002137,O002285,2026-06-26,31367.73,PAID
PAY002138,O002286,2026-06-19,57052.12,PAID
PAY002139,O002287,2026-07-04,23488.16,PAID
PAY002140,O002288,2026-05-28,38793.24,PAID
PAY002141,O002289,2026-06-05,46883.23,PAID
PAY002142,O002290,2026-07-06,39595.22,PAID
PAY002143,O002291,2026-05-16,35003.67,PAID
PAY002144,O002292,2026-06-21,46569.27,PAID
PAY002145,O002293,2026-06-16,9766.91,PAID
PAY002146,O002294,2026-06-30,18183.12,PAID
PAY002147,O002295,2026-06-15,31508.89,PARTIAL
PAY002148,O002296,2026-06-07,21377.89,PAID
PAY002149,O002297,2026-05-24,23088.51,PAID
PAY002150,O002298,2026-05-25,36284.89,PAID
PAY002151,O002299,2026-05-21,32598.14,PAID
PAY002152,O002300,2026-05-20,42499.36,PAID
PAY002153,O002301,2026-06-07,10337.66,PAID
PAY002154,O002302,2026-05-23,266172.2,PAID
PAY002155,O002304,2026-06-06,291937.07,PAID
PAY002156,O002305,2026-06-06,281781.89,PAID
PAY002157,O002306,2026-06-27,70066.17,PARTIAL
PAY002158,O002307,2026-06-24,98907.54,PAID
PAY002159,O002308,2026-06-24,96784.61,PAID
PAY002160,O002309,2026-05-29,113329.15,PARTIAL
PAY002161,O002310,2026-06-05,121270.09,PARTIAL
PAY002162,O002311,2026-05-25,494512.39,PAID
PAY002163,O002312,2026-06-13,34594.59,PAID
PAY002164,O002313,2026-05-14,43714.54,PAID
PAY002165,O002314,2026-06-13,21100.79,PARTIAL
PAY002166,O002315,2026-07-07,935.11,PAID
PAY002167,O002316,2026-05-21,45488.77,PAID
PAY002168,O002317,2026-06-08,12269.74,PAID
PAY002169,O002318,2026-06-15,26341.2,PAID
PAY002170,O002319,2026-06-05,7336.83,PAID
PAY002171,O002320,2026-06-17,17894.27,PAID
PAY002172,O002322,2026-06-16,229517.93,PAID
PAY002173,O002323,2026-06-02,14282.92,PARTIAL
PAY002174,O002324,2026-06-11,47032.24,PARTIAL
PAY002175,O002325,2026-06-24,149835.63,PAID
PAY002176,O002326,2026-06-13,95304.61,PAID
PAY002177,O002327,2026-07-04,211377.61,PAID
PAY002178,O002328,2026-05-26,55943.55,PAID
PAY002179,O002329,2026-06-14,308765.92,PARTIAL
PAY002180,O002330,2026-05-18,371077.6,PAID
PAY002181,O002331,2026-06-21,303702.18,PAID
PAY002182,O002332,2026-06-03,21978.47,PAID
PAY002183,O002334,2026-05-20,16187.31,PARTIAL
PAY002184,O002335,2026-06-03,7909.2,PAID
PAY002185,O002336,2026-06-30,26102.97,PARTIAL
PAY002186,O002337,2026-06-10,20665.45,PARTIAL
PAY002187,O002338,2026-06-01,14739.18,PAID
PAY002188,O002339,2026-05-26,23054.11,PAID
PAY002189,O002340,2026-06-08,24028.05,PAID
PAY002190,O002341,2026-06-14,21822.09,PAID
PAY002191,O002342,2026-06-05,3650.22,PAID
PAY002192,O002343,2026-06-30,93546.7,PAID
PAY002193,O002344,2026-06-25,170359.16,PAID
PAY002194,O002345,2026-06-28,207572.44,PAID
PAY002195,O002346,2026-07-22,63953.73,PARTIAL
PAY002196,O002347,2026-06-17,199916.38,PAID
PAY002197,O002348,2026-07-01,59004.84,PAID
PAY002198,O002349,2026-06-21,130269.4,PAID
PAY002199,O002350,2026-07-05,95338.86,PAID
PAY002200,O002351,2026-07-21,9642.12,PAID
PAY002201,O002353,2026-07-10,261766.59,PAID
PAY002202,O002354,2026-07-17,66123.55,PAID
PAY002203,O002355,2026-07-20,136323.9,PAID
PAY002204,O002356,2026-06-29,393511.01,PAID
PAY002205,O002357,2026-07-19,277975.93,PAID
PAY002206,O002358,2026-07-09,98344.9,PARTIAL
PAY002207,O002359,2026-07-26,393021.19,PAID
PAY002208,O002360,2026-07-04,288067.37,PAID
PAY002209,O002361,2026-06-23,143624.75,PAID
PAY002210,O002362,2026-07-24,89933.72,PARTIAL
PAY002211,O002363,2026-07-20,11524.96,PAID
PAY002212,O002364,2026-07-15,30235.15,PAID
PAY002213,O002365,2026-07-14,14182.1,PAID
PAY002214,O002366,2026-07-19,28166.98,PARTIAL
PAY002215,O002367,2026-06-22,12048.84,PAID
PAY002216,O002368,2026-06-21,7047.5,PARTIAL
PAY002217,O002369,2026-07-15,25869.45,PAID
PAY002218,O002370,2026-07-06,7049.11,PAID
PAY002219,O002371,2026-06-15,17574.76,PARTIAL
PAY002220,O002372,2026-07-06,7254.31,PAID
PAY002221,O002373,2026-06-30,49036.4,PAID
PAY002222,O002374,2026-07-19,29815.29,PARTIAL
PAY002223,O002376,2026-06-25,15772.09,PAID
PAY002224,O002377,2026-07-21,16526.85,PAID
PAY002225,O002378,2026-07-23,2715.7,PAID
PAY002226,O002379,2026-07-11,15737.58,PAID
PAY002227,O002380,2026-07-15,24428.48,PAID
PAY002228,O002381,2026-07-29,63459.2,PAID
PAY002229,O002382,2026-07-19,5349.67,PARTIAL
PAY002230,O002383,2026-07-06,46943.62,PAID
PAY002231,O002384,2026-07-15,21365.87,PAID
PAY002232,O002386,2026-07-16,139840.0,PAID
PAY002233,O002388,2026-07-01,116805.53,PAID
PAY002234,O002390,2026-07-19,178275.08,PARTIAL
PAY002235,O002391,2026-06-18,19898.23,PAID
PAY002236,O002392,2026-07-29,325270.28,PAID
PAY002237,O002393,2026-07-13,73428.2,PAID
PAY002238,O002394,2026-08-01,351790.27,PAID
PAY002239,O002395,2026-07-15,147852.26,PAID
PAY002240,O002396,2026-07-03,420402.01,PAID
PAY002241,O002397,2026-06-29,125847.7,PARTIAL
PAY002242,O002398,2026-07-10,169212.11,PAID
PAY002243,O002399,2026-07-13,262894.22,PAID
PAY002244,O002401,2026-07-11,519389.37,PAID
PAY002245,O002402,2026-07-22,219394.46,PAID
PAY002246,O002403,2026-07-10,146988.21,PAID
PAY002247,O002404,2026-06-30,7927.88,PAID
PAY002248,O002406,2026-07-30,57370.93,PAID
PAY002249,O002407,2026-07-21,10338.08,PAID
PAY002250,O002408,2026-07-26,10384.23,PARTIAL
PAY002251,O002409,2026-07-12,40517.44,PAID
PAY002252,O002410,2026-08-01,2256.1,PAID
PAY002253,O002411,2026-07-01,24096.45,PAID
PAY002254,O002412,2026-07-24,7276.53,PAID
PAY002255,O002413,2026-06-27,35099.02,PAID
PAY002256,O002414,2026-07-19,12366.72,PARTIAL
PAY002257,O002415,2026-06-30,21248.53,PAID
PAY002258,O002417,2026-07-08,13842.51,PAID
PAY002259,O002418,2026-08-01,41138.14,PAID
PAY002260,O002419,2026-06-21,2975.92,PAID
PAY002261,O002420,2026-06-28,28099.95,PARTIAL
PAY002262,O002421,2026-06-15,18993.3,PAID
PAY002263,O002422,2026-07-09,25569.51,PAID
PAY002264,O002423,2026-07-17,36372.74,PAID
PAY002265,O002424,2026-06-19,21190.31,PAID
PAY002266,O002426,2026-07-29,205587.72,PARTIAL
PAY002267,O002427,2026-07-12,212815.39,PAID
PAY002268,O002428,2026-06-29,70409.97,PARTIAL
PAY002269,O002429,2026-06-29,101317.93,PAID
PAY002270,O002430,2026-07-10,14584.7,PAID
PAY002271,O002431,2026-07-14,413710.67,PAID
PAY002272,O002433,2026-07-25,26823.54,PAID
PAY002273,O002435,2026-07-11,26963.12,PAID
PAY002274,O002436,2026-07-01,24988.28,PAID
PAY002275,O002438,2026-06-27,1398.32,PAID
PAY002276,O002439,2026-07-14,1146.06,PAID
PAY002277,O002440,2026-06-30,10763.46,PARTIAL
PAY002278,O002443,2026-07-22,15933.15,PAID
PAY002279,O002444,2026-07-14,284440.99,PAID
PAY002280,O002445,2026-06-24,204600.52,PAID
PAY002281,O002446,2026-07-03,29865.13,PARTIAL
PAY002282,O002447,2026-07-20,102718.8,PAID
PAY002283,O002448,2026-07-08,344862.99,PAID
PAY002284,O002449,2026-06-13,8280.71,PARTIAL
PAY002285,O002450,2026-07-13,44473.23,PAID
PAY002286,O002451,2026-06-30,80956.1,PAID
PAY002287,O002452,2026-06-28,271727.59,PAID
PAY002288,O002453,2026-07-11,138470.91,PARTIAL
PAY002289,O002454,2026-07-04,231669.32,PAID
PAY002290,O002455,2026-07-30,17657.79,PAID
PAY002291,O002456,2026-08-01,15936.95,PARTIAL
PAY002292,O002457,2026-07-28,19234.93,PAID
PAY002293,O002459,2026-06-22,38218.9,PAID
PAY002294,O002460,2026-07-04,1807.78,PAID
PAY002295,O002461,2026-06-26,3245.34,PARTIAL
PAY002296,O002462,2026-07-08,58097.63,PAID
PAY002297,O002463,2026-07-18,24222.7,PAID
PAY002298,O002464,2026-06-18,15525.48,PAID
PAY002299,O002465,2026-08-21,286568.06,PAID
PAY002300,O002466,2026-07-30,94023.51,PARTIAL
PAY002301,O002467,2026-09-04,110703.96,PAID
PAY002302,O002468,2026-07-21,140294.14,PAID
PAY002303,O002469,2026-08-15,121588.14,PARTIAL
PAY002304,O002470,2026-09-01,155302.37,PAID
PAY002305,O002471,2026-08-01,5481.82,PARTIAL
PAY002306,O002472,2026-07-18,9065.34,PAID
PAY002307,O002473,2026-08-18,107977.9,PAID
PAY002308,O002474,2026-08-26,96078.86,PAID
PAY002309,O002475,2026-07-23,165516.11,PAID
PAY002310,O002476,2026-07-18,33919.49,PARTIAL
PAY002311,O002477,2026-08-07,65998.28,PAID
PAY002312,O002478,2026-08-30,206887.06,PARTIAL
PAY002313,O002479,2026-08-31,158146.99,PAID
PAY002314,O002480,2026-07-15,260396.74,PARTIAL
PAY002315,O002482,2026-08-26,462717.4,PAID
PAY002316,O002483,2026-07-31,144693.24,PAID
PAY002317,O002484,2026-08-03,355821.54,PAID
PAY002318,O002485,2026-07-16,18171.32,PAID
PAY002319,O002486,2026-08-09,32451.87,PARTIAL
PAY002320,O002487,2026-07-22,22952.84,PAID
PAY002321,O002488,2026-08-19,31448.06,PAID
PAY002322,O002489,2026-08-18,29175.31,PAID
PAY002323,O002490,2026-08-16,31331.23,PAID
PAY002324,O002491,2026-08-03,1132.2,PAID
PAY002325,O002492,2026-08-08,17716.66,PARTIAL
PAY002326,O002493,2026-08-24,9982.97,PAID
PAY002327,O002494,2026-08-10,9034.79,PARTIAL
PAY002328,O002495,2026-08-02,19062.94,PAID
PAY002329,O002496,2026-07-17,9288.95,PAID
PAY002330,O002497,2026-08-10,43052.25,PAID
PAY002331,O002498,2026-08-17,10166.62,PAID
PAY002332,O002499,2026-07-30,28195.03,PAID
PAY002333,O002500,2026-08-13,31724.68,PAID
PAY002334,O002501,2026-07-31,30109.93,PAID
PAY002335,O002502,2026-08-11,19905.92,PAID
PAY002336,O002503,2026-07-24,227412.46,PAID
PAY002337,O002504,2026-08-21,128943.3,PAID
PAY002338,O002506,2026-08-12,183300.89,PARTIAL
PAY002339,O002507,2026-07-23,96859.27,PARTIAL
PAY002340,O002508,2026-08-12,74140.16,PARTIAL
PAY002341,O002509,2026-07-11,278315.95,PAID
PAY002342,O002510,2026-08-26,170310.14,PAID
PAY002343,O002511,2026-07-27,50499.28,PAID
PAY002344,O002512,2026-08-12,256972.61,PAID
PAY002345,O002513,2026-08-10,277672.72,PAID
PAY002346,O002514,2026-07-27,226121.94,PAID
PAY002347,O002515,2026-08-03,179448.73,PAID
PAY002348,O002516,2026-08-02,87460.38,PAID
PAY002349,O002517,2026-08-15,233057.1,PAID
PAY002350,O002518,2026-08-24,308741.12,PAID
PAY002351,O002519,2026-07-24,46220.85,PAID
PAY002352,O002520,2026-08-16,23915.82,PAID
PAY002353,O002521,2026-08-25,5421.44,PARTIAL
PAY002354,O002522,2026-08-09,27576.02,PAID
PAY002355,O002523,2026-08-11,24075.25,PAID
PAY002356,O002524,2026-08-16,5544.46,PARTIAL
PAY002357,O002525,2026-08-24,10668.23,PAID
PAY002358,O002526,2026-08-20,1602.1,PAID
PAY002359,O002527,2026-08-06,1747.61,PARTIAL
PAY002360,O002528,2026-08-19,39429.89,PAID
PAY002361,O002529,2026-08-07,27371.36,PAID
PAY002362,O002530,2026-08-31,5003.91,PAID
PAY002363,O002531,2026-08-12,11201.86,PARTIAL
PAY002364,O002532,2026-08-28,29501.87,PAID
PAY002365,O002533,2026-08-18,2724.17,PAID
PAY002366,O002534,2026-07-27,7214.49,PARTIAL
PAY002367,O002535,2026-08-14,866.79,PARTIAL
PAY002368,O002536,2026-08-02,19470.16,PAID
PAY002369,O002537,2026-08-04,30182.15,PAID
PAY002370,O002538,2026-08-09,70612.53,PAID
PAY002371,O002539,2026-08-27,148569.17,PAID
PAY002372,O002540,2026-08-20,301508.92,PAID
PAY002373,O002541,2026-07-25,1754.0,PARTIAL
PAY002374,O002542,2026-08-04,70829.71,PAID
PAY002375,O002543,2026-08-13,287297.71,PAID
PAY002376,O002544,2026-08-10,84016.29,PAID
PAY002377,O002545,2026-08-08,16194.88,PAID
PAY002378,O002546,2026-08-08,324287.68,PAID
PAY002379,O002547,2026-08-20,200773.78,PAID
PAY002380,O002548,2026-08-10,27207.19,PAID
PAY002381,O002549,2026-08-16,48605.49,PAID
PAY002382,O002550,2026-07-25,26995.16,PAID
PAY002383,O002551,2026-08-09,35103.14,PAID
PAY002384,O002552,2026-07-21,24590.44,PAID
PAY002385,O002553,2026-08-08,34220.15,PAID
PAY002386,O002554,2026-07-26,14392.88,PARTIAL
PAY002387,O002555,2026-08-18,5625.14,PAID
PAY002388,O002556,2026-08-01,369538.76,PAID
PAY002389,O002557,2026-08-09,74346.74,PAID
PAY002390,O002559,2026-08-09,75716.31,PAID
PAY002391,O002560,2026-09-04,324473.95,PAID
PAY002392,O002561,2026-07-27,226068.08,PAID
PAY002393,O002562,2026-08-16,109771.86,PARTIAL
PAY002394,O002563,2026-08-02,33212.52,PARTIAL
PAY002395,O002564,2026-07-23,114156.34,PAID
PAY002396,O002565,2026-08-11,252803.32,PAID
PAY002397,O002567,2026-08-14,181612.97,PARTIAL
PAY002398,O002568,2026-08-09,37889.55,PAID
PAY002399,O002569,2026-08-23,153897.35,PARTIAL
PAY002400,O002570,2026-08-09,47390.55,PAID
PAY002401,O002571,2026-08-18,47962.54,PAID
PAY002402,O002572,2026-08-13,34119.33,PAID
PAY002403,O002573,2026-08-27,30867.67,PAID
PAY002404,O002574,2026-07-31,12688.06,PAID
PAY002405,O002575,2026-09-02,14552.73,PAID
PAY002406,O002576,2026-08-26,30038.99,PAID
PAY002407,O002577,2026-08-22,17090.38,PAID
PAY002408,O002578,2026-08-11,18194.38,PAID
PAY002409,O002579,2026-08-14,7362.55,PAID
PAY002410,O002581,2026-09-06,94354.22,PAID
PAY002411,O002582,2026-09-15,240476.24,PAID
PAY002412,O002583,2026-09-11,76233.87,PARTIAL
PAY002413,O002584,2026-09-08,107755.28,PAID
PAY002414,O002585,2026-09-20,228960.93,PAID
PAY002415,O002586,2026-09-05,104665.35,PAID
PAY002416,O002587,2026-09-09,379318.81,PAID
PAY002417,O002588,2026-09-27,28177.03,PAID
PAY002418,O002589,2026-09-04,322619.57,PAID
PAY002419,O002590,2026-09-06,98163.59,PAID
PAY002420,O002591,2026-09-08,132479.65,PAID
PAY002421,O002592,2026-08-26,139194.58,PARTIAL
PAY002422,O002593,2026-09-09,79559.41,PAID
PAY002423,O002594,2026-09-08,118244.3,PAID
PAY002424,O002595,2026-09-17,169295.71,PARTIAL
PAY002425,O002596,2026-09-05,237768.58,PARTIAL
PAY002426,O002597,2026-08-25,123729.08,PARTIAL
PAY002427,O002598,2026-08-26,196093.63,PAID
PAY002428,O002599,2026-09-10,109868.67,PAID
PAY002429,O002601,2026-08-24,41510.79,PAID
PAY002430,O002602,2026-09-30,31853.87,PAID
PAY002431,O002603,2026-09-24,5628.41,PAID
PAY002432,O002604,2026-08-13,54925.06,PAID
PAY002433,O002605,2026-08-22,12601.06,PAID
PAY002434,O002606,2026-09-06,42363.98,PAID
PAY002435,O002607,2026-09-02,7397.69,PAID
PAY002436,O002608,2026-09-08,13245.88,PAID
PAY002437,O002609,2026-09-20,37878.29,PAID
PAY002438,O002610,2026-09-22,49423.56,PAID
PAY002439,O002611,2026-09-12,897.43,PAID
PAY002440,O002614,2026-09-05,19512.92,PAID
PAY002441,O002615,2026-08-26,15733.19,PAID
PAY002442,O002616,2026-09-24,19240.73,PARTIAL
PAY002443,O002617,2026-09-11,17913.92,PAID
PAY002444,O002618,2026-08-23,350819.29,PAID
PAY002445,O002620,2026-09-14,162527.14,PAID
PAY002446,O002621,2026-08-16,105457.85,PARTIAL
PAY002447,O002622,2026-08-17,120504.94,PAID
PAY002448,O002623,2026-08-27,72730.07,PARTIAL
PAY002449,O002624,2026-08-31,7687.33,PARTIAL
PAY002450,O002625,2026-09-10,150336.73,PAID
PAY002451,O002626,2026-09-03,116543.02,PARTIAL
PAY002452,O002627,2026-09-14,196272.82,PAID
PAY002453,O002628,2026-09-07,44178.77,PAID
PAY002454,O002629,2026-09-07,105468.97,PAID
PAY002455,O002630,2026-08-26,501408.58,PAID
PAY002456,O002631,2026-09-17,236387.91,PAID
PAY002457,O002632,2026-08-21,316431.17,PAID
PAY002458,O002633,2026-09-05,266084.35,PAID
PAY002459,O002634,2026-09-12,105610.06,PAID
PAY002460,O002635,2026-08-27,8187.87,PAID
PAY002461,O002636,2026-09-10,14790.28,PARTIAL
PAY002462,O002637,2026-09-28,13865.52,PAID
PAY002463,O002638,2026-09-13,17199.79,PAID
PAY002464,O002639,2026-09-15,33561.71,PAID
PAY002465,O002640,2026-09-02,18695.84,PAID
PAY002466,O002641,2026-09-08,14199.04,PAID
PAY002467,O002642,2026-09-18,21155.48,PAID
PAY002468,O002643,2026-09-01,8156.23,PAID
PAY002469,O002644,2026-09-17,31337.06,PAID
PAY002470,O002645,2026-09-21,13550.45,PAID
PAY002471,O002646,2026-09-13,9551.93,PARTIAL
PAY002472,O002647,2026-09-16,31206.39,PAID
PAY002473,O002648,2026-08-31,8416.24,PARTIAL
PAY002474,O002649,2026-09-09,8665.83,PAID
PAY002475,O002651,2026-09-02,17867.61,PARTIAL
PAY002476,O002652,2026-09-01,31385.31,PAID
PAY002477,O002653,2026-09-30,10196.67,PAID
PAY002478,O002654,2026-09-05,12758.2,PARTIAL
PAY002479,O002655,2026-08-25,11415.72,PARTIAL
PAY002480,O002656,2026-09-09,14744.92,PARTIAL
PAY002481,O002657,2026-08-30,1958.55,PAID
PAY002482,O002658,2026-09-10,43256.74,PAID
PAY002483,O002659,2026-09-23,339106.83,PAID
PAY002484,O002660,2026-09-26,120423.08,PARTIAL
PAY002485,O002661,2026-08-23,196817.56,PAID
PAY002486,O002662,2026-08-29,341010.68,PAID
PAY002487,O002663,2026-08-29,156474.81,PAID
PAY002488,O002664,2026-08-22,210664.04,PAID
PAY002489,O002665,2026-08-17,200715.9,PAID
PAY002490,O002666,2026-08-27,342895.69,PAID
PAY002491,O002667,2026-09-13,19897.07,PAID
PAY002492,O002668,2026-10-01,51784.08,PAID
PAY002493,O002669,2026-09-02,57528.35,PAID
PAY002494,O002671,2026-09-10,18568.84,PAID
PAY002495,O002672,2026-09-07,48421.07,PAID
PAY002496,O002673,2026-08-25,10569.62,PAID
PAY002497,O002674,2026-09-21,13988.63,PAID
PAY002498,O002675,2026-09-21,44679.1,PAID
PAY002499,O002676,2026-09-05,47557.09,PARTIAL
PAY002500,O002677,2026-09-02,187994.31,PAID
PAY002501,O002678,2026-09-16,75438.05,PAID
PAY002502,O002679,2026-09-09,181837.12,PAID
PAY002503,O002680,2026-09-17,173869.36,PAID
PAY002504,O002681,2026-09-06,20013.0,PAID
PAY002505,O002682,2026-09-10,152580.77,PAID
PAY002506,O002683,2026-09-04,22542.94,PAID
PAY002507,O002684,2026-09-17,7447.81,PAID
PAY002508,O002685,2026-08-25,19090.44,PARTIAL
PAY002509,O002686,2026-09-08,1228.75,PARTIAL
PAY002510,O002687,2026-08-25,21516.8,PARTIAL
PAY002511,O002688,2026-09-02,24731.95,PAID
PAY002512,O002689,2026-09-06,5556.55,PARTIAL
PAY002513,O002690,2026-09-07,26892.67,PAID
PAY002514,O002691,2026-09-09,17643.35,PAID
PAY002515,O002692,2026-10-13,98254.89,PARTIAL
PAY002516,O002693,2026-10-27,90990.65,PAID
PAY002517,O002695,2026-10-11,150526.4,PAID
PAY002518,O002696,2026-10-06,165113.66,PAID
PAY002519,O002697,2026-09-24,119206.22,PAID
PAY002520,O002698,2026-10-01,124651.55,PAID
PAY002521,O002699,2026-09-25,46641.23,PAID
PAY002522,O002700,2026-10-11,190931.93,PAID
PAY002523,O002701,2026-10-21,218479.32,PAID
PAY002524,O002702,2026-10-02,22672.58,PAID
PAY002525,O002703,2026-10-21,121619.53,PAID
PAY002526,O002705,2026-10-18,406928.46,PAID
PAY002527,O002706,2026-10-16,89014.02,PARTIAL
PAY002528,O002707,2026-10-07,265363.14,PAID
PAY002529,O002708,2026-10-29,147986.63,PAID
PAY002530,O002709,2026-10-12,296901.81,PAID
PAY002531,O002710,2026-10-08,69070.46,PARTIAL
PAY002532,O002711,2026-09-25,386036.69,PAID
PAY002533,O002712,2026-10-11,215556.48,PARTIAL
PAY002534,O002713,2026-10-09,9951.98,PAID
PAY002535,O002714,2026-10-14,4513.13,PAID
PAY002536,O002715,2026-10-13,14477.34,PAID
PAY002537,O002716,2026-10-14,51642.02,PAID
PAY002538,O002717,2026-09-25,36481.48,PAID
PAY002539,O002718,2026-10-31,26491.39,PAID
PAY002540,O002719,2026-10-24,19194.44,PAID
PAY002541,O002720,2026-10-06,2295.47,PAID
PAY002542,O002721,2026-09-27,9598.05,PAID
PAY002543,O002722,2026-10-17,21020.76,PAID
PAY002544,O002723,2026-09-21,52391.4,PAID
PAY002545,O002724,2026-10-09,42729.06,PAID
PAY002546,O002725,2026-10-17,2255.64,PARTIAL
PAY002547,O002726,2026-10-07,44807.51,PAID
PAY002548,O002727,2026-10-26,34226.22,PAID
PAY002549,O002729,2026-09-26,10232.13,PAID
PAY002550,O002730,2026-09-27,5417.88,PARTIAL
PAY002551,O002731,2026-10-25,117191.34,PAID
PAY002552,O002732,2026-10-17,143300.77,PAID
PAY002553,O002733,2026-11-02,182410.7,PAID
PAY002554,O002734,2026-10-18,344185.14,PAID
PAY002555,O002735,2026-10-03,151066.25,PAID
PAY002556,O002736,2026-10-19,137227.91,PAID
PAY002557,O002737,2026-10-19,244632.58,PAID
PAY002558,O002738,2026-10-04,124806.31,PAID
PAY002559,O002739,2026-10-14,118177.05,PARTIAL
PAY002560,O002740,2026-10-26,170197.17,PAID
PAY002561,O002741,2026-10-23,64103.18,PARTIAL
PAY002562,O002742,2026-10-03,26151.21,PARTIAL
PAY002563,O002743,2026-09-28,261271.11,PAID
PAY002564,O002745,2026-10-27,45080.63,PAID
PAY002565,O002746,2026-10-19,135419.92,PAID
PAY002566,O002747,2026-09-23,108482.0,PAID
PAY002567,O002748,2026-10-11,147258.92,PAID
PAY002568,O002749,2026-09-27,148583.81,PAID
PAY002569,O002750,2026-10-07,490445.53,PAID
PAY002570,O002751,2026-10-06,32593.12,PARTIAL
PAY002571,O002752,2026-09-19,287907.38,PAID
PAY002572,O002753,2026-10-11,161567.33,PARTIAL
PAY002573,O002754,2026-10-02,86788.54,PAID
PAY002574,O002755,2026-09-24,80752.34,PARTIAL
PAY002575,O002756,2026-10-18,11653.9,PARTIAL
PAY002576,O002757,2026-10-08,56418.98,PAID
PAY002577,O002758,2026-10-01,1921.6,PAID
PAY002578,O002759,2026-10-18,14120.25,PAID
PAY002579,O002760,2026-10-16,30287.32,PAID
PAY002580,O002761,2026-10-15,16534.5,PAID
PAY002581,O002762,2026-10-24,14611.16,PAID
PAY002582,O002763,2026-10-05,5387.87,PAID
PAY002583,O002764,2026-10-01,39289.88,PAID
PAY002584,O002765,2026-10-23,22671.54,PARTIAL
PAY002585,O002766,2026-11-06,20515.3,PARTIAL
PAY002586,O002767,2026-09-29,45009.29,PAID
PAY002587,O002768,2026-11-03,45001.05,PAID
PAY002588,O002769,2026-10-09,32364.67,PAID
PAY002589,O002770,2026-09-18,979.03,PARTIAL
PAY002590,O002771,2026-10-07,2149.01,PAID
PAY002591,O002772,2026-10-12,22150.61,PAID
PAY002592,O002773,2026-09-23,4939.78,PAID
PAY002593,O002774,2026-09-24,36876.97,PAID
PAY002594,O002775,2026-09-19,6359.97,PAID
PAY002595,O002776,2026-10-06,28473.27,PAID
PAY002596,O002777,2026-10-19,41622.6,PAID
PAY002597,O002778,2026-11-02,7788.05,PAID
PAY002598,O002779,2026-09-18,17953.49,PARTIAL
PAY002599,O002780,2026-10-16,2518.63,PAID
PAY002600,O002781,2026-09-13,192651.08,PAID
PAY002601,O002782,2026-09-24,105627.76,PAID
PAY002602,O002783,2026-10-03,160658.7,PAID
PAY002603,O002784,2026-10-20,71133.43,PAID
PAY002604,O002786,2026-09-30,157600.15,PAID
PAY002605,O002787,2026-10-16,118231.94,PAID
PAY002606,O002788,2026-10-10,21852.37,PAID
PAY002607,O002789,2026-10-11,16046.6,PAID
PAY002608,O002790,2026-10-04,22095.12,PAID
PAY002609,O002791,2026-10-24,25034.17,PAID
PAY002610,O002792,2026-10-08,13281.92,PARTIAL
PAY002611,O002793,2026-10-25,14284.23,PAID
PAY002612,O002794,2026-10-08,14916.3,PAID
PAY002613,O002795,2026-09-27,9465.91,PAID
PAY002614,O002796,2026-10-12,28809.3,PAID
PAY002615,O002797,2026-09-30,289447.85,PAID
PAY002616,O002798,2026-09-28,154627.42,PAID
PAY002617,O002799,2026-09-29,120185.19,PAID
PAY002618,O002801,2026-10-02,93736.05,PAID
PAY002619,O002802,2026-10-13,182579.75,PAID
PAY002620,O002803,2026-10-05,74874.1,PAID
PAY002621,O002804,2026-10-03,53075.95,PAID
PAY002622,O002805,2026-09-22,31024.48,PARTIAL
PAY002623,O002806,2026-10-25,271958.12,PAID
