order_id,customer_id,order_date,order_status,sales_rep_id,channel_id
O001692,C0007,2025-12-03,COMPLETED,SR001,CLINIC
O001693,C0025,2025-12-26,COMPLETED,SR005,PHARMACY
O001694,C0020,2025-12-04,COMPLETED,SR002,PHARMACY
O001695,C0009,2025-12-13,COMPLETED,SR006,PHARMACY
O001696,C0020,2025-12-22,COMPLETED,SR004,HOSPITAL
O001697,C0009,2025-12-25,COMPLETED,SR006,HOSPITAL
O001698,C0025,2025-12-02,COMPLETED,SR005,PHARMACY
O001699,C0009,2025-12-19,CANCELLED,SR006,HOSPITAL
O001700,C0010,2025-12-19,CANCELLED,SR005,PHARMACY
O001701,C0010,2025-12-14,CANCELLED,SR005,PHARMACY
O001702,C0009,2025-12-13,COMPLETED,SR006,PHARMACY
O001703,C0031,2025-12-08,COMPLETED,SR009,CLINIC
O001704,C0055,2025-12-11,COMPLETED,SR008,HOSPITAL
O001705,C0055,2025-12-26,COMPLETED,SR011,PHARMACY
O001706,C0033,2025-12-23,COMPLETED,SR009,PHARMACY
O001707,C0057,2025-12-24,COMPLETED,SR009,CLINIC
O001708,C0043,2025-12-22,COMPLETED,SR011,PHARMACY
O001709,C0040,2025-12-26,COMPLETED,SR011,CLINIC
O001710,C0057,2025-12-02,COMPLETED,SR007,CLINIC
O001711,C0056,2025-12-19,COMPLETED,SR009,CLINIC
O001712,C0059,2025-12-11,COMPLETED,SR008,CLINIC
O001713,C0059,2025-12-13,COMPLETED,SR011,HOSPITAL
O001714,C0053,2025-12-19,COMPLETED,SR007,HOSPITAL
O001715,C0050,2025-12-16,COMPLETED,SR012,HOSPITAL
O001716,C0054,2025-12-06,COMPLETED,SR008,HOSPITAL
O001717,C0055,2025-12-01,COMPLETED,SR010,HOSPITAL
O001718,C0046,2025-12-19,COMPLETED,SR011,CLINIC
O001719,C0038,2025-12-13,COMPLETED,SR011,HOSPITAL
O001720,C0052,2025-12-13,COMPLETED,SR007,PHARMACY
O001721,C0055,2025-12-14,COMPLETED,SR010,CLINIC
O001722,C0057,2025-12-17,COMPLETED,SR010,PHARMACY
O001723,C0042,2025-12-15,COMPLETED,SR007,PHARMACY
O001724,C0052,2025-12-09,COMPLETED,SR011,CLINIC
O001725,C0054,2025-12-05,COMPLETED,SR012,CLINIC
O001726,C0054,2025-12-01,COMPLETED,SR009,HOSPITAL
O001727,C0060,2025-12-19,CANCELLED,SR008,PHARMACY
O001728,C0031,2025-12-01,COMPLETED,SR012,PHARMACY
O001729,C0060,2025-12-02,COMPLETED,SR009,PHARMACY
O001730,C0031,2025-12-06,CANCELLED,SR009,PHARMACY
O001731,C0039,2025-12-08,COMPLETED,SR008,PHARMACY
O001732,C0031,2025-12-09,COMPLETED,SR008,PHARMACY
O001733,C0039,2025-12-26,COMPLETED,SR007,HOSPITAL
O001734,C0036,2025-12-13,COMPLETED,SR008,CLINIC
O001735,C0079,2025-12-23,CANCELLED,SR018,CLINIC
O001736,C0085,2025-12-15,COMPLETED,SR014,HOSPITAL
O001737,C0065,2025-12-13,COMPLETED,SR013,HOSPITAL
O001738,C0085,2025-12-12,COMPLETED,SR015,CLINIC
O001739,C0082,2025-12-20,COMPLETED,SR015,CLINIC
O001740,C0076,2025-12-14,COMPLETED,SR016,CLINIC
O001741,C0089,2025-12-25,COMPLETED,SR017,HOSPITAL
O001742,C0083,2025-12-22,COMPLETED,SR015,PHARMACY
O001743,C0067,2025-12-07,COMPLETED,SR018,HOSPITAL
O001744,C0077,2025-12-13,COMPLETED,SR014,PHARMACY
O001745,C0086,2025-12-20,CANCELLED,SR014,PHARMACY
O001746,C0070,2025-12-14,COMPLETED,SR018,HOSPITAL
O001747,C0088,2025-12-15,COMPLETED,SR014,CLINIC
O001748,C0083,2025-12-20,COMPLETED,SR014,CLINIC
O001749,C0071,2025-12-09,COMPLETED,SR014,CLINIC
O001750,C0071,2025-12-16,COMPLETED,SR015,HOSPITAL
O001751,C0085,2025-12-17,COMPLETED,SR015,PHARMACY
O001752,C0077,2025-12-04,COMPLETED,SR014,CLINIC
O001753,C0063,2025-12-05,COMPLETED,SR013,CLINIC
O001754,C0086,2025-12-05,COMPLETED,SR017,CLINIC
O001755,C0067,2025-12-24,COMPLETED,SR015,HOSPITAL
O001756,C0112,2025-12-06,COMPLETED,SR023,HOSPITAL
O001757,C0118,2025-12-05,COMPLETED,SR020,HOSPITAL
O001758,C0107,2025-12-21,COMPLETED,SR019,CLINIC
O001759,C0112,2025-12-28,COMPLETED,SR024,PHARMACY
O001760,C0114,2025-12-08,COMPLETED,SR024,HOSPITAL
O001761,C0110,2025-12-08,CANCELLED,SR021,PHARMACY
O001762,C0102,2025-12-13,COMPLETED,SR023,CLINIC
O001763,C0091,2025-12-15,COMPLETED,SR023,PHARMACY
O001764,C0117,2025-12-07,COMPLETED,SR020,HOSPITAL
O001765,C0113,2025-12-23,COMPLETED,SR023,PHARMACY
O001766,C0110,2025-12-17,COMPLETED,SR020,HOSPITAL
O001767,C0099,2025-12-18,COMPLETED,SR023,PHARMACY
O001768,C0113,2025-12-13,COMPLETED,SR021,PHARMACY
O001769,C0106,2025-12-06,COMPLETED,SR021,CLINIC
O001770,C0107,2025-12-28,COMPLETED,SR021,HOSPITAL
O001771,C0092,2025-12-18,COMPLETED,SR022,CLINIC
O001772,C0095,2025-12-02,COMPLETED,SR024,HOSPITAL
O001773,C0030,2026-01-06,COMPLETED,SR002,HOSPITAL
O001774,C0005,2026-01-03,COMPLETED,SR004,PHARMACY
O001775,C0024,2026-01-26,COMPLETED,SR001,PHARMACY
O001776,C0019,2026-01-11,COMPLETED,SR003,HOSPITAL
O001777,C0010,2026-01-09,COMPLETED,SR002,CLINIC
O001778,C0013,2026-01-13,COMPLETED,SR005,PHARMACY
O001779,C0025,2026-01-07,COMPLETED,SR001,PHARMACY
O001780,C0010,2026-01-03,COMPLETED,SR005,HOSPITAL
O001781,C0019,2026-01-17,CANCELLED,SR004,CLINIC
O001782,C0018,2026-01-13,COMPLETED,SR006,CLINIC
O001783,C0030,2026-01-11,COMPLETED,SR006,CLINIC
O001784,C0003,2026-01-11,COMPLETED,SR001,PHARMACY
O001785,C0001,2026-01-28,COMPLETED,SR004,CLINIC
O001786,C0015,2026-01-20,COMPLETED,SR001,PHARMACY
O001787,C0030,2026-01-01,COMPLETED,SR002,HOSPITAL
O001788,C0013,2026-01-14,COMPLETED,SR001,PHARMACY
O001789,C0017,2026-01-28,COMPLETED,SR002,HOSPITAL
O001790,C0013,2026-01-17,COMPLETED,SR005,PHARMACY
O001791,C0008,2026-01-11,COMPLETED,SR003,PHARMACY
O001792,C0010,2026-01-28,COMPLETED,SR005,PHARMACY
O001793,C0015,2026-01-20,COMPLETED,SR001,CLINIC
O001794,C0003,2026-01-16,COMPLETED,SR005,PHARMACY
O001795,C0025,2026-01-08,COMPLETED,SR004,HOSPITAL
O001796,C0002,2026-01-03,COMPLETED,SR006,HOSPITAL
O001797,C0025,2026-01-08,COMPLETED,SR002,CLINIC
O001798,C0012,2026-01-15,COMPLETED,SR005,CLINIC
O001799,C0015,2026-01-04,COMPLETED,SR004,CLINIC
O001800,C0005,2026-01-13,COMPLETED,SR004,CLINIC
O001801,C0018,2026-01-23,COMPLETED,SR005,PHARMACY
O001802,C0028,2026-01-19,COMPLETED,SR004,HOSPITAL
O001803,C0008,2026-01-14,COMPLETED,SR004,HOSPITAL
O001804,C0022,2026-01-15,COMPLETED,SR004,CLINIC
O001805,C0025,2026-01-15,COMPLETED,SR001,PHARMACY
O001806,C0030,2026-01-21,COMPLETED,SR005,HOSPITAL
O001807,C0003,2026-01-08,COMPLETED,SR002,PHARMACY
O001808,C0003,2026-01-25,COMPLETED,SR005,HOSPITAL
O001809,C0054,2026-01-21,COMPLETED,SR007,PHARMACY
O001810,C0047,2026-01-16,CANCELLED,SR008,HOSPITAL
O001811,C0043,2026-01-19,COMPLETED,SR012,CLINIC
O001812,C0056,2026-01-09,COMPLETED,SR007,HOSPITAL
O001813,C0055,2026-01-25,COMPLETED,SR007,CLINIC
O001814,C0046,2026-01-14,COMPLETED,SR007,PHARMACY
O001815,C0040,2026-01-03,COMPLETED,SR008,CLINIC
O001816,C0039,2026-01-03,COMPLETED,SR010,PHARMACY
O001817,C0055,2026-01-12,CANCELLED,SR008,PHARMACY
O001818,C0057,2026-01-19,COMPLETED,SR010,PHARMACY
O001819,C0035,2026-01-27,COMPLETED,SR010,HOSPITAL
O001820,C0038,2026-01-18,COMPLETED,SR011,HOSPITAL
O001821,C0057,2026-01-27,COMPLETED,SR012,HOSPITAL
O001822,C0058,2026-01-05,CANCELLED,SR011,HOSPITAL
O001823,C0059,2026-01-16,COMPLETED,SR010,HOSPITAL
O001824,C0034,2026-01-11,COMPLETED,SR009,PHARMACY
O001825,C0058,2026-01-08,COMPLETED,SR012,HOSPITAL
O001826,C0059,2026-01-13,COMPLETED,SR007,HOSPITAL
O001827,C0033,2026-01-12,COMPLETED,SR010,PHARMACY
O001828,C0051,2026-01-12,COMPLETED,SR010,PHARMACY
O001829,C0040,2026-01-04,COMPLETED,SR008,PHARMACY
O001830,C0031,2026-01-20,COMPLETED,SR007,CLINIC
O001831,C0053,2026-01-22,COMPLETED,SR011,CLINIC
O001832,C0040,2026-01-17,COMPLETED,SR011,HOSPITAL
O001833,C0055,2026-01-04,COMPLETED,SR009,PHARMACY
O001834,C0040,2026-01-11,COMPLETED,SR012,PHARMACY
O001835,C0032,2026-01-27,COMPLETED,SR009,PHARMACY
O001836,C0053,2026-01-23,COMPLETED,SR012,CLINIC
O001837,C0059,2026-01-22,COMPLETED,SR012,PHARMACY
O001838,C0044,2026-01-15,COMPLETED,SR009,CLINIC
O001839,C0042,2026-01-22,COMPLETED,SR007,CLINIC
O001840,C0042,2026-01-23,COMPLETED,SR012,PHARMACY
O001841,C0059,2026-01-15,COMPLETED,SR011,PHARMACY
O001842,C0037,2026-01-28,COMPLETED,SR008,CLINIC
O001843,C0041,2026-01-16,COMPLETED,SR007,CLINIC
O001844,C0047,2026-01-18,COMPLETED,SR010,PHARMACY
O001845,C0067,2026-01-05,COMPLETED,SR016,HOSPITAL
O001846,C0067,2026-01-07,COMPLETED,SR015,PHARMACY
O001847,C0085,2026-01-04,COMPLETED,SR016,CLINIC
O001848,C0079,2026-01-18,COMPLETED,SR016,CLINIC
O001849,C0088,2026-01-06,COMPLETED,SR017,CLINIC
O001850,C0079,2026-01-23,COMPLETED,SR015,CLINIC
O001851,C0071,2026-01-13,COMPLETED,SR015,HOSPITAL
O001852,C0074,2026-01-20,COMPLETED,SR017,PHARMACY
O001853,C0079,2026-01-03,COMPLETED,SR018,HOSPITAL
O001854,C0084,2026-01-05,COMPLETED,SR016,CLINIC
O001855,C0079,2026-01-02,COMPLETED,SR016,HOSPITAL
O001856,C0083,2026-01-14,COMPLETED,SR014,CLINIC
O001857,C0061,2026-01-09,COMPLETED,SR017,PHARMACY
O001858,C0084,2026-01-04,COMPLETED,SR016,CLINIC
O001859,C0089,2026-01-22,COMPLETED,SR013,CLINIC
O001860,C0063,2026-01-25,COMPLETED,SR017,CLINIC
O001861,C0096,2026-01-08,COMPLETED,SR019,CLINIC
O001862,C0100,2026-01-15,COMPLETED,SR024,HOSPITAL
O001863,C0116,2026-01-11,COMPLETED,SR019,CLINIC
O001864,C0115,2026-01-17,COMPLETED,SR023,HOSPITAL
O001865,C0117,2026-01-08,COMPLETED,SR020,CLINIC
O001866,C0117,2026-01-18,COMPLETED,SR019,CLINIC
O001867,C0117,2026-01-18,COMPLETED,SR023,HOSPITAL
O001868,C0109,2026-01-02,CANCELLED,SR020,PHARMACY
O001869,C0116,2026-01-10,COMPLETED,SR021,CLINIC
O001870,C0094,2026-01-05,COMPLETED,SR019,HOSPITAL
O001871,C0119,2026-01-03,COMPLETED,SR022,CLINIC
O001872,C0116,2026-01-06,COMPLETED,SR024,HOSPITAL
O001873,C0093,2026-01-02,COMPLETED,SR019,PHARMACY
O001874,C0107,2026-01-01,COMPLETED,SR023,PHARMACY
O001875,C0117,2026-01-16,COMPLETED,SR022,PHARMACY
O001876,C0114,2026-01-14,COMPLETED,SR024,PHARMACY
O001877,C0020,2026-02-04,COMPLETED,SR001,CLINIC
O001878,C0010,2026-02-07,COMPLETED,SR001,CLINIC
O001879,C0025,2026-02-17,COMPLETED,SR006,CLINIC
O001880,C0003,2026-02-14,COMPLETED,SR003,PHARMACY
O001881,C0027,2026-02-07,COMPLETED,SR005,HOSPITAL
O001882,C0013,2026-02-21,COMPLETED,SR002,PHARMACY
O001883,C0020,2026-02-02,COMPLETED,SR001,HOSPITAL
O001884,C0014,2026-02-03,COMPLETED,SR002,CLINIC
O001885,C0027,2026-02-02,COMPLETED,SR005,HOSPITAL
O001886,C0017,2026-02-19,COMPLETED,SR005,PHARMACY
O001887,C0013,2026-02-25,COMPLETED,SR006,PHARMACY
O001888,C0011,2026-02-16,COMPLETED,SR005,PHARMACY
O001889,C0013,2026-02-27,COMPLETED,SR002,CLINIC
O001890,C0007,2026-02-02,COMPLETED,SR002,PHARMACY
O001891,C0001,2026-02-05,COMPLETED,SR006,HOSPITAL
O001892,C0003,2026-02-22,COMPLETED,SR003,CLINIC
O001893,C0002,2026-02-26,COMPLETED,SR006,HOSPITAL
O001894,C0004,2026-02-23,COMPLETED,SR001,PHARMACY
O001895,C0021,2026-02-12,COMPLETED,SR001,CLINIC
O001896,C0017,2026-02-13,CANCELLED,SR002,PHARMACY
O001897,C0029,2026-02-25,COMPLETED,SR004,CLINIC
O001898,C0007,2026-02-07,COMPLETED,SR004,CLINIC
O001899,C0005,2026-02-03,COMPLETED,SR001,CLINIC
O001900,C0015,2026-02-09,COMPLETED,SR001,HOSPITAL
O001901,C0019,2026-02-17,COMPLETED,SR006,PHARMACY
O001902,C0013,2026-02-03,CANCELLED,SR004,PHARMACY
O001903,C0025,2026-02-13,COMPLETED,SR003,CLINIC
O001904,C0006,2026-02-10,COMPLETED,SR001,HOSPITAL
O001905,C0003,2026-02-26,COMPLETED,SR003,CLINIC
O001906,C0003,2026-02-09,COMPLETED,SR006,CLINIC
O001907,C0016,2026-02-14,COMPLETED,SR001,PHARMACY
O001908,C0043,2026-02-07,COMPLETED,SR007,PHARMACY
O001909,C0056,2026-02-14,COMPLETED,SR011,PHARMACY
O001910,C0047,2026-02-14,COMPLETED,SR010,HOSPITAL
O001911,C0040,2026-02-01,CANCELLED,SR010,HOSPITAL
O001912,C0059,2026-02-28,COMPLETED,SR012,PHARMACY
O001913,C0042,2026-02-19,COMPLETED,SR011,HOSPITAL
O001914,C0055,2026-02-21,COMPLETED,SR007,CLINIC
O001915,C0056,2026-02-05,COMPLETED,SR011,HOSPITAL
O001916,C0048,2026-02-13,COMPLETED,SR008,CLINIC
O001917,C0040,2026-02-04,COMPLETED,SR008,CLINIC
O001918,C0032,2026-02-13,COMPLETED,SR008,PHARMACY
O001919,C0056,2026-02-19,COMPLETED,SR012,HOSPITAL
O001920,C0033,2026-02-25,COMPLETED,SR008,PHARMACY
O001921,C0055,2026-02-13,COMPLETED,SR008,PHARMACY
O001922,C0036,2026-02-23,COMPLETED,SR011,HOSPITAL
O001923,C0041,2026-02-26,COMPLETED,SR012,CLINIC
O001924,C0050,2026-02-24,COMPLETED,SR011,PHARMACY
O001925,C0050,2026-02-19,COMPLETED,SR008,HOSPITAL
O001926,C0038,2026-02-07,COMPLETED,SR008,HOSPITAL
O001927,C0041,2026-02-10,COMPLETED,SR009,PHARMACY
O001928,C0043,2026-02-13,COMPLETED,SR008,CLINIC
O001929,C0038,2026-02-21,COMPLETED,SR011,CLINIC
O001930,C0046,2026-02-07,COMPLETED,SR012,PHARMACY
O001931,C0057,2026-02-21,COMPLETED,SR009,HOSPITAL
O001932,C0060,2026-02-20,COMPLETED,SR009,HOSPITAL
O001933,C0047,2026-02-12,COMPLETED,SR011,CLINIC
O001934,C0032,2026-02-18,COMPLETED,SR009,HOSPITAL
O001935,C0031,2026-02-05,COMPLETED,SR009,CLINIC
O001936,C0045,2026-02-15,COMPLETED,SR008,HOSPITAL
O001937,C0032,2026-02-15,CANCELLED,SR012,PHARMACY
O001938,C0050,2026-02-07,COMPLETED,SR012,PHARMACY
O001939,C0041,2026-02-27,COMPLETED,SR007,PHARMACY
O001940,C0040,2026-02-11,COMPLETED,SR011,PHARMACY
O001941,C0054,2026-02-05,COMPLETED,SR010,PHARMACY
O001942,C0076,2026-02-02,COMPLETED,SR017,HOSPITAL
O001943,C0071,2026-02-12,COMPLETED,SR014,HOSPITAL
O001944,C0076,2026-02-28,COMPLETED,SR017,HOSPITAL
O001945,C0067,2026-02-16,COMPLETED,SR013,CLINIC
O001946,C0062,2026-02-06,COMPLETED,SR015,HOSPITAL
O001947,C0067,2026-02-17,COMPLETED,SR014,PHARMACY
O001948,C0062,2026-02-24,CANCELLED,SR015,CLINIC
O001949,C0079,2026-02-15,COMPLETED,SR014,PHARMACY
O001950,C0072,2026-02-12,COMPLETED,SR013,PHARMACY
O001951,C0072,2026-02-24,COMPLETED,SR013,CLINIC
O001952,C0081,2026-02-14,COMPLETED,SR016,PHARMACY
O001953,C0078,2026-02-25,COMPLETED,SR017,HOSPITAL
O001954,C0102,2026-02-13,COMPLETED,SR019,HOSPITAL
O001955,C0120,2026-02-26,COMPLETED,SR021,HOSPITAL
O001956,C0096,2026-02-07,COMPLETED,SR022,PHARMACY
O001957,C0107,2026-02-22,COMPLETED,SR020,PHARMACY
O001958,C0104,2026-02-02,COMPLETED,SR020,CLINIC
O001959,C0115,2026-02-21,COMPLETED,SR021,HOSPITAL
O001960,C0116,2026-02-07,COMPLETED,SR019,CLINIC
O001961,C0116,2026-02-24,COMPLETED,SR021,HOSPITAL
O001962,C0109,2026-02-13,COMPLETED,SR024,PHARMACY
O001963,C0109,2026-02-10,COMPLETED,SR024,CLINIC
O001964,C0093,2026-02-24,COMPLETED,SR022,HOSPITAL
O001965,C0112,2026-02-03,COMPLETED,SR023,PHARMACY
O001966,C0096,2026-02-24,COMPLETED,SR019,HOSPITAL
O001967,C0115,2026-02-21,COMPLETED,SR024,PHARMACY
O001968,C0099,2026-02-19,COMPLETED,SR020,CLINIC
O001969,C0117,2026-02-23,COMPLETED,SR020,PHARMACY
O001970,C0112,2026-02-23,COMPLETED,SR020,PHARMACY
O001971,C0117,2026-02-15,COMPLETED,SR021,CLINIC
O001972,C0110,2026-02-22,COMPLETED,SR021,CLINIC
O001973,C0024,2026-03-07,COMPLETED,SR001,HOSPITAL
O001974,C0019,2026-03-05,COMPLETED,SR002,CLINIC
O001975,C0013,2026-03-18,COMPLETED,SR004,PHARMACY
O001976,C0014,2026-03-01,CANCELLED,SR005,CLINIC
O001977,C0022,2026-03-22,COMPLETED,SR005,HOSPITAL
O001978,C0013,2026-03-02,COMPLETED,SR006,PHARMACY
O001979,C0024,2026-03-21,COMPLETED,SR005,PHARMACY
O001980,C0014,2026-03-22,COMPLETED,SR002,HOSPITAL
O001981,C0029,2026-03-18,COMPLETED,SR004,CLINIC
O001982,C0005,2026-03-21,COMPLETED,SR006,HOSPITAL
O001983,C0010,2026-03-15,COMPLETED,SR004,CLINIC
O001984,C0023,2026-03-05,COMPLETED,SR004,PHARMACY
O001985,C0017,2026-03-07,COMPLETED,SR005,CLINIC
O001986,C0029,2026-03-03,COMPLETED,SR002,CLINIC
O001987,C0015,2026-03-15,COMPLETED,SR005,PHARMACY
O001988,C0017,2026-03-22,COMPLETED,SR002,PHARMACY
O001989,C0013,2026-03-18,COMPLETED,SR002,HOSPITAL
O001990,C0013,2026-03-01,COMPLETED,SR001,CLINIC
O001991,C0008,2026-03-16,COMPLETED,SR004,HOSPITAL
O001992,C0030,2026-03-20,CANCELLED,SR006,CLINIC
O001993,C0022,2026-03-03,COMPLETED,SR002,PHARMACY
O001994,C0020,2026-03-28,CANCELLED,SR005,HOSPITAL
O001995,C0017,2026-03-09,COMPLETED,SR003,PHARMACY
O001996,C0004,2026-03-07,COMPLETED,SR004,PHARMACY
O001997,C0003,2026-03-11,COMPLETED,SR003,CLINIC
O001998,C0020,2026-03-03,COMPLETED,SR005,PHARMACY
O001999,C0018,2026-03-23,COMPLETED,SR006,PHARMACY
O002000,C0010,2026-03-10,COMPLETED,SR006,CLINIC
O002001,C0001,2026-03-20,COMPLETED,SR006,PHARMACY
O002002,C0028,2026-03-06,COMPLETED,SR005,HOSPITAL
O002003,C0020,2026-03-01,COMPLETED,SR001,PHARMACY
O002004,C0028,2026-03-03,COMPLETED,SR002,PHARMACY
O002005,C0022,2026-03-19,COMPLETED,SR005,HOSPITAL
O002006,C0028,2026-03-24,CANCELLED,SR003,PHARMACY
O002007,C0003,2026-03-10,CANCELLED,SR001,CLINIC
O002008,C0025,2026-03-26,COMPLETED,SR002,HOSPITAL
O002009,C0006,2026-03-02,COMPLETED,SR005,CLINIC
O002010,C0019,2026-03-18,COMPLETED,SR003,HOSPITAL
O002011,C0005,2026-03-28,COMPLETED,SR005,HOSPITAL
O002012,C0016,2026-03-20,COMPLETED,SR005,PHARMACY
O002013,C0005,2026-03-18,COMPLETED,SR001,PHARMACY
O002014,C0035,2026-03-02,COMPLETED,SR011,HOSPITAL
O002015,C0057,2026-03-22,COMPLETED,SR010,HOSPITAL
O002016,C0057,2026-03-16,CANCELLED,SR009,HOSPITAL
O002017,C0032,2026-03-25,CANCELLED,SR010,CLINIC
O002018,C0057,2026-03-22,COMPLETED,SR008,CLINIC
O002019,C0043,2026-03-03,COMPLETED,SR008,HOSPITAL
O002020,C0057,2026-03-06,COMPLETED,SR008,CLINIC
O002021,C0054,2026-03-22,COMPLETED,SR007,PHARMACY
O002022,C0055,2026-03-25,COMPLETED,SR009,HOSPITAL
O002023,C0040,2026-03-09,COMPLETED,SR010,CLINIC
O002024,C0046,2026-03-17,COMPLETED,SR012,PHARMACY
O002025,C0058,2026-03-06,COMPLETED,SR008,CLINIC
O002026,C0032,2026-03-13,COMPLETED,SR012,CLINIC
O002027,C0059,2026-03-05,COMPLETED,SR008,HOSPITAL
O002028,C0041,2026-03-17,COMPLETED,SR010,HOSPITAL
O002029,C0057,2026-03-12,COMPLETED,SR011,HOSPITAL
O002030,C0057,2026-03-25,COMPLETED,SR008,CLINIC
O002031,C0040,2026-03-03,COMPLETED,SR008,HOSPITAL
O002032,C0041,2026-03-04,COMPLETED,SR007,CLINIC
O002033,C0041,2026-03-08,COMPLETED,SR007,PHARMACY
O002034,C0040,2026-03-11,COMPLETED,SR009,PHARMACY
O002035,C0036,2026-03-17,COMPLETED,SR012,PHARMACY
O002036,C0047,2026-03-08,COMPLETED,SR008,PHARMACY
O002037,C0055,2026-03-18,CANCELLED,SR011,CLINIC
O002038,C0049,2026-03-13,COMPLETED,SR007,CLINIC
O002039,C0046,2026-03-15,COMPLETED,SR010,HOSPITAL
O002040,C0031,2026-03-14,COMPLETED,SR008,CLINIC
O002041,C0052,2026-03-05,COMPLETED,SR011,PHARMACY
O002042,C0035,2026-03-07,CANCELLED,SR012,CLINIC
O002043,C0039,2026-03-27,COMPLETED,SR010,PHARMACY
O002044,C0052,2026-03-24,COMPLETED,SR007,HOSPITAL
O002045,C0031,2026-03-25,COMPLETED,SR011,CLINIC
O002046,C0044,2026-03-09,COMPLETED,SR008,HOSPITAL
O002047,C0033,2026-03-20,COMPLETED,SR007,CLINIC
O002048,C0050,2026-03-15,COMPLETED,SR009,CLINIC
O002049,C0033,2026-03-14,COMPLETED,SR012,CLINIC
O002050,C0031,2026-03-25,COMPLETED,SR012,CLINIC
O002051,C0037,2026-03-06,COMPLETED,SR008,PHARMACY
O002052,C0032,2026-03-11,COMPLETED,SR008,HOSPITAL
O002053,C0054,2026-03-25,COMPLETED,SR009,HOSPITAL
O002054,C0052,2026-03-24,COMPLETED,SR007,HOSPITAL
O002055,C0065,2026-03-04,COMPLETED,SR014,HOSPITAL
O002056,C0075,2026-03-24,CANCELLED,SR015,HOSPITAL
O002057,C0063,2026-03-15,COMPLETED,SR014,CLINIC
O002058,C0067,2026-03-20,COMPLETED,SR015,HOSPITAL
O002059,C0081,2026-03-19,COMPLETED,SR013,HOSPITAL
O002060,C0078,2026-03-21,COMPLETED,SR017,HOSPITAL
O002061,C0076,2026-03-23,COMPLETED,SR018,PHARMACY
O002062,C0062,2026-03-15,COMPLETED,SR013,PHARMACY
O002063,C0071,2026-03-01,COMPLETED,SR015,HOSPITAL
O002064,C0074,2026-03-07,COMPLETED,SR014,HOSPITAL
O002065,C0065,2026-03-01,COMPLETED,SR016,PHARMACY
O002066,C0065,2026-03-14,COMPLETED,SR016,CLINIC
O002067,C0087,2026-03-23,CANCELLED,SR016,CLINIC
O002068,C0071,2026-03-21,COMPLETED,SR018,PHARMACY
O002069,C0064,2026-03-04,COMPLETED,SR015,CLINIC
O002070,C0075,2026-03-01,COMPLETED,SR017,PHARMACY
O002071,C0086,2026-03-27,COMPLETED,SR016,CLINIC
O002072,C0072,2026-03-17,COMPLETED,SR014,PHARMACY
O002073,C0061,2026-03-18,COMPLETED,SR017,PHARMACY
O002074,C0095,2026-03-16,COMPLETED,SR022,HOSPITAL
O002075,C0119,2026-03-20,COMPLETED,SR022,PHARMACY
O002076,C0102,2026-03-16,COMPLETED,SR024,HOSPITAL
O002077,C0095,2026-03-09,COMPLETED,SR023,PHARMACY
O002078,C0100,2026-03-21,COMPLETED,SR024,HOSPITAL
O002079,C0100,2026-03-15,COMPLETED,SR023,CLINIC
O002080,C0098,2026-03-23,COMPLETED,SR024,CLINIC
O002081,C0114,2026-03-22,COMPLETED,SR023,CLINIC
O002082,C0111,2026-03-18,COMPLETED,SR024,HOSPITAL
O002083,C0095,2026-03-17,COMPLETED,SR023,PHARMACY
O002084,C0117,2026-03-08,COMPLETED,SR019,PHARMACY
O002085,C0109,2026-03-23,COMPLETED,SR020,CLINIC
O002086,C0119,2026-03-09,CANCELLED,SR021,CLINIC
O002087,C0101,2026-03-20,CANCELLED,SR022,PHARMACY
O002088,C0117,2026-03-13,COMPLETED,SR020,CLINIC
O002089,C0106,2026-03-16,COMPLETED,SR019,PHARMACY
O002090,C0111,2026-03-04,CANCELLED,SR022,HOSPITAL
O002091,C0118,2026-03-02,COMPLETED,SR021,HOSPITAL
O002092,C0107,2026-03-12,COMPLETED,SR022,HOSPITAL
O002093,C0091,2026-03-06,COMPLETED,SR022,HOSPITAL
O002094,C0117,2026-03-21,COMPLETED,SR023,PHARMACY
O002095,C0116,2026-03-26,COMPLETED,SR024,HOSPITAL
O002096,C0110,2026-03-04,COMPLETED,SR019,HOSPITAL
O002097,C0106,2026-03-08,COMPLETED,SR023,CLINIC
O002098,C0023,2026-04-15,COMPLETED,SR006,CLINIC
O002099,C0017,2026-04-04,COMPLETED,SR001,PHARMACY
O002100,C0024,2026-04-14,CANCELLED,SR002,HOSPITAL
O002101,C0023,2026-04-02,COMPLETED,SR005,HOSPITAL
O002102,C0022,2026-04-05,CANCELLED,SR003,PHARMACY
O002103,C0027,2026-04-13,COMPLETED,SR004,CLINIC
O002104,C0010,2026-04-03,COMPLETED,SR002,PHARMACY
O002105,C0019,2026-04-10,COMPLETED,SR001,CLINIC
O002106,C0022,2026-04-19,COMPLETED,SR001,CLINIC
O002107,C0024,2026-04-11,COMPLETED,SR005,CLINIC
O002108,C0005,2026-04-27,COMPLETED,SR006,HOSPITAL
O002109,C0029,2026-04-27,COMPLETED,SR002,CLINIC
O002110,C0006,2026-04-26,CANCELLED,SR006,CLINIC
O002111,C0008,2026-04-09,COMPLETED,SR001,PHARMACY
O002112,C0029,2026-04-04,COMPLETED,SR001,HOSPITAL
O002113,C0017,2026-04-03,COMPLETED,SR002,CLINIC
O002114,C0016,2026-04-13,COMPLETED,SR002,HOSPITAL
