order_item_id,order_id,product_id,quantity,unit_price,discount_amount,net_amount
OI0000486,O000251,P014,65,198.41,754.79,12141.86
OI0000487,O000251,P014,25,195.43,434.94,4450.81
OI0000488,O000251,P015,119,252.06,899.13,29096.01
OI0000489,O000252,P013,69,188.87,241.77,12790.26
OI0000490,O000252,P018,112,277.27,2199.27,28854.97
OI0000491,O000253,P014,120,179.16,1115.65,20383.55
OI0000492,O000253,P013,85,200.48,580.97,16459.83
OI0000493,O000253,P013,46,195.9,485.23,8526.17
OI0000494,O000254,P015,63,285.16,1142.08,16823.0
OI0000495,O000254,P018,74,274.76,1084.98,19247.26
OI0000496,O000254,P016,54,119.45,705.17,5745.13
OI0000497,O000255,P023,105,212.58,1483.51,20837.39
OI0000498,O000255,P021,24,206.96,573.04,4394.0
OI0000499,O000256,P023,41,209.76,400.62,8199.54
OI0000500,O000257,P020,34,237.52,850.35,7225.33
OI0000501,O000258,P024,37,222.82,852.99,7391.35
OI0000502,O000258,P022,90,224.1,1493.14,18675.86
OI0000503,O000258,P020,26,237.9,98.71,6086.69
OI0000504,O000259,P029,37,135.75,558.1,4464.65
OI0000505,O000259,P030,48,141.96,516.85,6297.23
OI0000506,O000259,P029,8,124.14,61.19,931.93
OI0000507,O000260,P027,65,92.34,466.38,5535.72
OI0000508,O000260,P026,76,175.77,391.64,12966.88
OI0000509,O000260,P030,47,160.34,498.26,7037.72
OI0000510,O000261,P002,72,1952.47,8894.46,131683.38
OI0000511,O000261,P006,84,1267.1,4615.07,101821.33
OI0000512,O000262,P003,24,929.46,2440.63,19866.41
OI0000513,O000262,P002,22,1847.7,4062.38,36587.02
OI0000514,O000262,P005,95,1026.57,8001.44,89522.71
OI0000515,O000263,P001,82,1514.77,12551.02,111660.12
OI0000516,O000263,P002,81,1757.56,8210.93,134151.43
OI0000517,O000263,P006,74,1265.4,296.57,93343.03
OI0000518,O000264,P007,7,1680.95,587.75,11178.9
OI0000519,O000264,P010,81,1764.03,2271.19,140615.24
OI0000520,O000265,P007,21,1680.86,1937.56,33360.5
OI0000521,O000265,P010,91,1649.49,17234.88,132868.71
OI0000522,O000265,P011,47,2154.3,7453.13,93798.97
OI0000523,O000266,P013,113,196.8,1780.02,20458.38
OI0000524,O000266,P018,43,260.02,543.45,10637.41
OI0000525,O000267,P014,53,182.98,1157.44,8540.5
OI0000526,O000268,P017,62,294.23,1718.92,16523.34
OI0000527,O000269,P017,80,298.78,2042.23,21860.17
OI0000528,O000269,P013,99,198.73,1545.14,18129.13
OI0000529,O000269,P018,28,290.48,404.85,7728.59
OI0000530,O000270,P015,120,260.97,3109.96,28206.44
OI0000531,O000270,P016,26,121.33,194.79,2959.79
OI0000532,O000270,P013,74,189.03,949.21,13039.01
OI0000533,O000271,P019,114,127.02,465.67,14014.61
OI0000534,O000271,P023,41,209.31,20.4,8561.31
OI0000535,O000272,P020,36,241.54,632.84,8062.6
OI0000536,O000272,P021,26,226.58,609.77,5281.31
OI0000537,O000273,P019,65,133.91,398.23,8305.92
OI0000538,O000273,P021,56,231.81,930.73,12050.63
OI0000539,O000274,P021,24,229.64,569.47,4941.89
OI0000540,O000274,P019,96,133.57,180.55,12642.17
OI0000541,O000275,P030,93,159.92,339.98,14532.58
OI0000542,O000275,P028,27,116.13,78.98,3056.53
OI0000543,O000275,P028,51,126.82,428.18,6039.64
OI0000544,O000276,P029,47,130.07,63.89,6049.4
OI0000545,O000276,P030,19,149.75,199.05,2646.2
OI0000546,O000276,P028,66,126.67,799.04,7561.18
OI0000547,O000277,P004,81,1531.19,4157.33,119869.06
OI0000548,O000277,P002,20,1796.05,3729.9,32191.1
OI0000549,O000277,P001,58,1679.09,7200.28,90186.94
OI0000550,O000278,P012,16,2043.86,2771.23,29930.53
OI0000551,O000278,P007,49,1494.95,4166.39,69086.16
OI0000552,O000279,P014,32,192.05,533.81,5611.79
OI0000553,O000279,P016,90,127.57,286.11,11195.19
OI0000554,O000279,P013,5,209.95,79.16,970.59
OI0000555,O000280,P017,103,282.76,2719.21,26405.07
OI0000556,O000280,P014,17,193.91,18.05,3278.42
OI0000557,O000280,P016,61,130.71,583.81,7389.5
OI0000558,O000281,P020,27,239.17,148.61,6308.98
OI0000559,O000281,P023,70,212.19,130.29,14723.01
OI0000560,O000281,P024,105,214.02,2372.34,20099.76
OI0000561,O000282,P027,19,93.8,135.39,1646.81
OI0000562,O000283,P004,82,1598.31,4552.88,126508.54
OI0000563,O000283,P001,60,1569.55,7377.25,86795.75
OI0000564,O000284,P001,25,1652.84,334.73,40986.27
OI0000565,O000284,P006,94,1180.04,9050.31,101873.45
OI0000566,O000285,P002,22,1876.1,813.34,40460.86
OI0000567,O000285,P004,5,1551.67,433.23,7325.12
OI0000568,O000285,P003,13,860.86,838.31,10352.87
OI0000569,O000286,P002,81,1730.19,12804.13,127341.26
OI0000570,O000286,P002,21,1848.42,457.25,38359.57
OI0000571,O000287,P002,106,1885.78,12217.85,187674.83
OI0000572,O000287,P003,116,904.73,11319.88,93628.8
OI0000573,O000287,P004,28,1430.47,4209.08,35844.08
OI0000574,O000288,P006,57,1139.35,2244.64,62698.31
OI0000575,O000288,P005,43,1024.09,889.6,43146.27
OI0000576,O000288,P001,103,1540.03,14107.73,144515.36
OI0000577,O000289,P006,103,1201.81,9433.21,114353.22
OI0000578,O000289,P006,15,1267.64,245.55,18769.05
OI0000579,O000289,P002,72,1951.14,5221.35,135260.73
OI0000580,O000290,P011,8,2327.9,894.93,17728.27
OI0000581,O000290,P009,100,2120.42,13544.67,198497.33
OI0000582,O000291,P009,45,2041.64,2223.02,89650.78
OI0000583,O000292,P012,52,1960.99,9305.93,92665.55
OI0000584,O000293,P014,102,199.57,1575.01,18781.13
OI0000585,O000293,P016,24,117.8,157.3,2669.9
OI0000586,O000293,P014,23,177.3,11.41,4066.49
OI0000587,O000294,P014,32,192.9,561.54,5611.26
OI0000588,O000294,P014,34,188.88,720.65,5701.27
OI0000589,O000294,P017,106,274.02,1515.72,27530.4
OI0000590,O000295,P015,95,282.1,2065.14,24734.36
OI0000591,O000296,P017,84,310.84,2696.65,23413.91
OI0000592,O000296,P014,108,176.0,831.06,18176.94
OI0000593,O000296,P016,47,116.12,315.12,5142.52
OI0000594,O000297,P015,20,252.18,268.5,4775.1
OI0000595,O000297,P017,56,310.5,1081.65,16306.35
OI0000596,O000297,P015,77,281.12,2003.45,19642.79
OI0000597,O000298,P018,95,278.6,2937.41,23529.59
OI0000598,O000298,P013,70,208.17,1429.07,13142.83
OI0000599,O000298,P013,40,200.27,851.82,7158.98
OI0000600,O000299,P024,22,201.63,531.48,3904.38
OI0000601,O000300,P021,81,230.91,230.03,18473.68
OI0000602,O000301,P019,36,127.32,388.42,4195.1
OI0000603,O000302,P021,64,231.29,563.19,14239.37
OI0000604,O000302,P019,51,142.94,789.71,6500.23
OI0000605,O000302,P024,76,215.72,625.84,15768.88
OI0000606,O000303,P023,28,202.13,631.15,5028.49
OI0000607,O000303,P023,89,209.82,1258.74,17415.24
OI0000608,O000303,P022,53,231.81,998.83,11287.1
OI0000609,O000304,P024,85,225.6,208.33,18967.67
OI0000610,O000305,P027,119,95.26,1117.88,10218.06
OI0000611,O000306,P027,69,88.88,717.87,5414.85
OI0000612,O000307,P027,27,89.22,184.32,2224.62
OI0000613,O000307,P027,62,102.01,336.48,5988.14
OI0000614,O000307,P027,61,100.55,420.19,5713.36
OI0000615,O000308,P003,119,814.51,3914.45,93012.24
OI0000616,O000309,P002,106,1716.95,10661.3,171335.4
OI0000617,O000309,P002,55,1804.63,4495.85,94758.8
OI0000618,O000310,P004,10,1586.85,1244.4,14624.1
OI0000619,O000310,P005,78,1018.8,4690.64,74775.76
OI0000620,O000311,P001,38,1692.76,4688.21,59636.67
OI0000621,O000311,P005,42,945.98,3415.8,36315.36
OI0000622,O000311,P005,90,1041.32,3001.22,90717.58
OI0000623,O000312,P011,60,2142.92,4849.55,123725.65
OI0000624,O000312,P012,7,1907.92,1527.68,11827.76
OI0000625,O000312,P008,100,1507.21,15919.79,134801.21
OI0000626,O000313,P007,109,1579.96,15315.74,156899.9
OI0000627,O000314,P017,78,288.28,766.84,21719.0
OI0000628,O000314,P013,62,209.06,451.06,12510.66
OI0000629,O000315,P016,99,119.61,204.0,11637.39
OI0000630,O000315,P018,29,275.03,314.77,7661.1
OI0000631,O000316,P014,116,181.61,1999.27,19067.49
OI0000632,O000316,P013,9,196.99,57.37,1715.54
OI0000633,O000316,P015,37,269.41,82.64,9885.53
OI0000634,O000317,P017,7,288.8,101.19,1920.41
OI0000635,O000317,P016,76,121.11,776.86,8427.5
OI0000636,O000318,P018,47,284.24,612.39,12746.89
OI0000637,O000318,P018,11,255.24,329.86,2477.78
OI0000638,O000318,P017,36,267.73,342.54,9295.74
OI0000639,O000319,P018,31,273.43,864.71,7611.62
OI0000640,O000319,P017,68,286.88,1548.87,17958.97
OI0000641,O000320,P020,24,224.3,548.31,4834.89
OI0000642,O000320,P024,44,217.96,711.95,8878.29
OI0000643,O000320,P022,112,217.86,2695.29,21705.03
OI0000644,O000321,P024,36,196.14,254.06,6806.98
OI0000645,O000321,P022,45,217.88,1083.95,8720.65
OI0000646,O000321,P024,109,225.42,2579.84,21990.94
OI0000647,O000322,P020,39,246.16,1008.82,8591.42
OI0000648,O000322,P023,51,210.6,1223.2,9517.4
OI0000649,O000322,P019,22,127.72,262.28,2547.56
OI0000650,O000323,P019,36,128.53,9.42,4617.66
OI0000651,O000323,P023,48,232.21,582.32,10563.76
OI0000652,O000324,P026,87,166.66,638.96,13860.46
OI0000653,O000324,P029,90,136.04,1050.01,11193.59
OI0000654,O000325,P027,40,92.57,409.06,3293.74
OI0000655,O000326,P004,104,1550.42,10734.6,150509.08
OI0000656,O000327,P003,55,890.31,5867.03,43100.02
OI0000657,O000327,P005,68,988.17,4296.07,62899.49
OI0000658,O000328,P003,110,850.1,1098.02,92412.98
OI0000659,O000329,P012,111,2156.85,17630.54,221779.81
OI0000660,O000330,P011,57,2216.49,14383.45,111956.48
OI0000661,O000330,P008,12,1495.9,1364.74,16586.06
OI0000662,O000331,P016,110,123.83,904.76,12716.54
OI0000663,O000331,P017,9,307.64,190.84,2577.92
OI0000664,O000331,P015,5,263.35,156.73,1160.02
OI0000665,O000332,P018,33,278.71,68.82,9128.61
OI0000666,O000332,P013,75,205.62,393.03,15028.47
OI0000667,O000332,P016,62,122.31,666.39,6916.83
OI0000668,O000333,P018,54,275.68,433.16,14453.56
OI0000669,O000333,P016,79,116.74,638.79,8583.67
OI0000670,O000333,P014,25,190.73,337.89,4430.36
OI0000671,O000334,P013,66,200.04,988.29,12214.35
OI0000672,O000334,P018,87,266.77,1376.22,21832.77
OI0000673,O000335,P015,51,266.79,838.41,12767.88
OI0000674,O000335,P016,58,131.69,28.95,7609.07
OI0000675,O000335,P016,97,129.33,1086.5,11458.51
OI0000676,O000336,P017,18,307.81,99.32,5441.26
OI0000677,O000337,P020,25,222.0,138.23,5411.77
OI0000678,O000338,P023,21,230.59,314.12,4528.27
OI0000679,O000338,P021,91,212.03,1499.14,17795.59
OI0000680,O000339,P024,15,223.48,34.98,3317.22
OI0000681,O000339,P024,76,210.85,617.6,15407.0
OI0000682,O000339,P020,45,247.12,195.95,10924.45
OI0000683,O000340,P023,112,227.21,1171.85,24275.67
OI0000684,O000340,P022,24,219.5,263.4,5004.6
OI0000685,O000340,P024,107,202.43,2389.62,19270.39
OI0000686,O000341,P027,114,96.18,756.01,10208.51
OI0000687,O000341,P027,68,101.42,30.99,6865.57
OI0000688,O000341,P029,67,130.21,554.36,8169.71
OI0000689,O000342,P025,120,205.86,2257.24,22445.96
OI0000690,O000342,P028,53,116.86,620.72,5572.86
OI0000691,O000343,P004,40,1448.09,3068.34,54855.26
OI0000692,O000343,P003,63,853.27,514.33,53241.68
OI0000693,O000344,P011,83,2164.05,7398.31,172217.84
OI0000694,O000345,P014,112,202.14,218.33,22421.35
OI0000695,O000346,P013,41,192.74,42.79,7859.55
OI0000696,O000346,P014,55,195.83,757.81,10012.84
OI0000697,O000346,P017,44,274.14,1015.09,11047.07
OI0000698,O000347,P022,105,222.6,1271.2,22101.8
OI0000699,O000347,P023,35,233.59,958.37,7217.28
OI0000700,O000347,P021,45,214.19,92.3,9546.25
OI0000701,O000348,P027,48,92.14,522.53,3900.19
OI0000702,O000348,P028,26,112.7,24.41,2905.79
OI0000703,O000349,P006,85,1184.12,7879.82,92770.38
OI0000704,O000350,P006,35,1263.89,3632.63,40603.52
OI0000705,O000350,P005,53,985.98,5056.57,47200.37
OI0000706,O000351,P006,49,1142.96,1216.86,54788.18
OI0000707,O000351,P003,48,797.77,745.89,37547.07
OI0000708,O000351,P003,84,821.62,3768.79,65247.29
OI0000709,O000352,P007,118,1483.7,14465.29,160611.31
OI0000710,O000352,P012,15,2069.16,716.27,30321.13
OI0000711,O000353,P010,18,1623.54,1209.49,28014.23
OI0000712,O000353,P009,43,1980.96,2447.52,82733.76
OI0000713,O000354,P014,13,198.31,238.34,2339.69
OI0000714,O000355,P016,12,130.64,184.51,1383.17
OI0000715,O000355,P015,115,281.9,1733.74,30684.76
OI0000716,O000356,P015,102,267.75,1439.96,25870.54
OI0000717,O000357,P015,38,274.04,61.59,10351.93
OI0000718,O000357,P015,41,278.21,1354.23,10052.38
OI0000719,O000357,P016,23,114.56,183.59,2451.29
OI0000720,O000358,P015,115,277.55,1780.43,30137.82
OI0000721,O000358,P014,53,184.55,456.63,9324.52
OI0000722,O000359,P017,110,298.79,2217.43,30649.47
OI0000723,O000359,P013,66,194.39,341.06,12488.68
OI0000724,O000360,P014,40,193.76,891.81,6858.59
OI0000725,O000360,P013,68,187.83,360.62,12411.82
OI0000726,O000361,P016,34,129.61,96.64,4310.1
OI0000727,O000361,P016,68,131.73,561.98,8395.66
OI0000728,O000362,P023,83,230.93,682.18,18485.01
OI0000729,O000363,P023,75,219.02,1876.56,14549.94
OI0000730,O000363,P021,24,218.85,567.33,4685.07
OI0000731,O000364,P021,56,223.49,460.93,12054.51
OI0000732,O000365,P023,32,211.86,77.7,6701.82
OI0000733,O000365,P020,10,252.83,4.18,2524.12
OI0000734,O000366,P023,99,231.85,1157.23,21795.92
OI0000735,O000367,P024,28,204.06,12.38,5701.3
OI0000736,O000367,P019,22,126.62,235.49,2550.15
OI0000737,O000367,P023,47,227.66,191.33,10508.69
OI0000738,O000368,P027,31,95.4,310.7,2646.7
OI0000739,O000368,P029,114,132.72,696.4,14433.68
OI0000740,O000369,P028,20,121.83,25.43,2411.17
OI0000741,O000369,P028,116,123.85,533.19,13833.41
OI0000742,O000369,P030,43,145.85,132.82,6138.73
OI0000743,O000370,P030,69,151.11,1044.05,9382.54
OI0000744,O000370,P027,74,91.39,465.97,6296.89
OI0000745,O000371,P004,113,1418.68,16615.65,143695.19
OI0000746,O000372,P001,90,1459.61,10307.77,121057.13
OI0000747,O000372,P005,60,994.86,4659.17,55032.43
OI0000748,O000372,P005,7,959.94,591.58,6128.0
OI0000749,O000373,P003,83,891.55,7465.37,66533.28
OI0000750,O000374,P012,95,2093.73,16297.2,182607.15
OI0000751,O000374,P010,8,1536.72,1381.09,10912.67
OI0000752,O000375,P015,16,250.59,14.68,3994.76
OI0000753,O000376,P018,13,261.6,354.47,3046.33
OI0000754,O000376,P017,72,282.35,2073.7,18255.5
OI0000755,O000377,P013,16,192.74,278.02,2805.82
OI0000756,O000377,P017,47,270.61,1368.22,11350.45
OI0000757,O000378,P013,84,200.9,1136.39,15739.21
OI0000758,O000378,P017,87,297.43,195.31,25681.1
OI0000759,O000379,P023,24,229.53,103.31,5405.41
OI0000760,O000379,P020,62,220.81,1598.2,12092.02
OI0000761,O000379,P023,19,215.54,338.73,3756.53
OI0000762,O000380,P023,98,218.34,1162.6,20234.72
OI0000763,O000380,P023,71,231.39,1819.37,14609.32
OI0000764,O000381,P020,105,252.29,1067.48,25422.97
OI0000765,O000382,P022,11,217.31,58.38,2332.03
OI0000766,O000383,P030,95,149.87,588.34,13649.31
OI0000767,O000383,P029,117,126.83,715.25,14123.86
OI0000768,O000384,P030,33,141.55,50.01,4621.14
OI0000769,O000384,P029,27,125.91,83.54,3316.03
OI0000770,O000385,P006,13,1127.92,1028.26,13634.7
OI0000771,O000385,P004,50,1535.96,7609.45,69188.55
OI0000772,O000385,P004,100,1516.53,18100.48,133552.52
OI0000773,O000386,P001,86,1673.98,942.42,143019.86
OI0000774,O000386,P001,37,1461.17,3836.23,50227.06
OI0000775,O000386,P003,24,922.77,1571.36,20575.12
OI0000776,O000387,P006,85,1303.79,7986.6,102835.55
OI0000777,O000387,P002,18,1765.94,95.76,31691.16
OI0000778,O000387,P006,38,1300.94,3325.91,46109.81
OI0000779,O000388,P007,110,1609.33,2125.58,174900.72
OI0000780,O000388,P012,89,1896.36,15165.43,153610.61
OI0000781,O000388,P010,18,1789.6,96.09,32116.71
OI0000782,O000389,P012,56,2068.83,11232.84,104621.64
OI0000783,O000389,P007,106,1644.16,11727.72,162553.24
OI0000784,O000389,P012,117,2188.25,12565.41,243459.84
OI0000785,O000390,P015,75,265.48,364.99,19546.01
OI0000786,O000391,P013,120,213.25,1534.73,24055.27
OI0000787,O000391,P014,19,199.72,407.02,3387.66
OI0000788,O000391,P016,8,127.47,4.85,1014.91
OI0000789,O000392,P015,12,262.38,55.27,3093.29
OI0000790,O000392,P018,89,291.12,1598.38,24311.3
OI0000791,O000393,P013,5,202.74,33.29,980.41
OI0000792,O000393,P015,12,266.83,338.11,2863.85
OI0000793,O000393,P013,15,191.54,60.34,2812.76
OI0000794,O000394,P019,76,131.04,630.41,9328.63
OI0000795,O000394,P020,43,225.33,800.05,8889.14
OI0000796,O000395,P020,28,243.93,226.77,6603.27
OI0000797,O000396,P019,14,137.63,181.59,1745.23
OI0000798,O000396,P019,79,131.06,577.2,9776.54
OI0000799,O000396,P024,79,211.85,1904.67,14831.48
OI0000800,O000397,P019,34,140.92,330.98,4460.3
OI0000801,O000397,P020,31,220.9,653.79,6194.11
OI0000802,O000397,P021,13,228.94,185.6,2790.62
OI0000803,O000398,P026,24,176.92,286.61,3959.47
OI0000804,O000398,P026,108,177.6,72.19,19108.61
OI0000805,O000399,P030,86,156.56,630.56,12833.6
OI0000806,O000400,P001,19,1659.02,2283.99,29237.39
OI0000807,O000401,P018,61,280.07,1156.22,15928.05
OI0000808,O000402,P015,28,287.57,582.03,7469.93
OI0000809,O000403,P020,67,220.9,1654.18,13146.12
OI0000810,O000403,P024,85,209.46,1515.34,16288.76
OI0000811,O000404,P025,74,207.69,835.05,14534.01
OI0000812,O000404,P030,32,141.37,80.35,4443.49
OI0000813,O000405,P004,115,1440.21,14832.67,150791.48
OI0000814,O000405,P006,22,1264.07,2378.18,25431.36
OI0000815,O000405,P001,66,1520.4,1926.47,98419.93
OI0000816,O000406,P002,24,1831.07,4724.85,39220.83
OI0000817,O000406,P005,17,1042.82,856.64,16871.3
OI0000818,O000406,P003,56,861.08,501.26,47719.22
OI0000819,O000407,P005,63,963.7,1669.99,59043.11
OI0000820,O000407,P004,65,1476.96,5309.17,90693.23
OI0000821,O000408,P006,98,1143.52,2141.6,109923.36
OI0000822,O000408,P001,87,1589.26,12996.18,125269.44
OI0000823,O000408,P002,112,1982.22,10856.68,211151.96
OI0000824,O000409,P004,91,1498.48,12052.22,124309.46
OI0000825,O000410,P003,101,825.45,3275.82,80094.63
OI0000826,O000410,P005,90,1002.32,8931.63,81277.17
OI0000827,O000410,P003,86,855.86,4803.49,68800.47
OI0000828,O000411,P007,67,1580.49,3591.94,102300.89
OI0000829,O000411,P011,71,2339.44,12553.77,153546.47
OI0000830,O000412,P008,27,1508.32,3870.1,36854.54
OI0000831,O000412,P008,106,1492.39,16222.11,141971.23
OI0000832,O000413,P012,120,1999.09,17118.39,222772.41
OI0000833,O000413,P008,37,1518.95,5797.39,50403.76
OI0000834,O000413,P009,48,1969.4,5313.25,89217.95
OI0000835,O000414,P017,28,297.12,516.07,7803.29
OI0000836,O000415,P015,109,268.27,1398.59,27842.84
OI0000837,O000415,P018,56,282.96,625.4,15220.36
OI0000838,O000415,P015,81,278.82,277.7,22306.72
OI0000839,O000416,P013,112,215.36,369.83,23750.49
OI0000840,O000416,P016,24,130.04,296.56,2824.4
OI0000841,O000416,P013,72,211.37,1090.74,14127.9
OI0000842,O000417,P014,23,174.76,79.64,3939.84
OI0000843,O000417,P017,84,277.91,649.4,22695.04
OI0000844,O000418,P013,115,209.58,2163.11,21938.59
OI0000845,O000418,P016,115,120.23,536.27,13290.18
OI0000846,O000418,P014,33,186.5,606.68,5547.82
OI0000847,O000419,P014,107,202.22,985.18,20652.36
OI0000848,O000419,P015,16,271.24,517.75,3822.09
OI0000849,O000420,P021,107,238.54,1828.02,23695.76
OI0000850,O000421,P019,98,142.51,660.09,13305.89
OI0000851,O000421,P023,58,223.53,345.3,12619.44
OI0000852,O000422,P022,67,211.25,1277.62,12876.13
OI0000853,O000423,P024,29,225.45,353.47,6184.58
OI0000854,O000423,P021,37,215.14,812.32,7147.86
OI0000855,O000424,P024,72,196.91,78.27,14099.25
OI0000856,O000425,P027,91,93.49,953.48,7554.11
OI0000857,O000425,P028,21,111.16,212.22,2122.14
OI0000858,O000425,P027,79,102.57,518.33,7584.7
OI0000859,O000426,P026,19,162.82,9.39,3084.19
OI0000860,O000426,P027,106,97.94,315.91,10065.73
OI0000861,O000427,P025,49,205.06,412.08,9635.86
OI0000862,O000428,P002,69,1866.25,14984.74,113786.51
OI0000863,O000428,P002,100,1879.28,3278.14,184649.86
OI0000864,O000429,P002,42,1907.83,4109.37,76019.49
OI0000865,O000430,P002,66,1940.5,4683.66,123389.34
OI0000866,O000430,P003,109,909.19,7891.72,91209.99
OI0000867,O000431,P012,81,1942.8,16737.24,140629.56
OI0000868,O000431,P007,22,1629.17,199.38,35642.36
OI0000869,O000432,P013,101,212.98,512.86,20998.12
OI0000870,O000433,P014,66,185.4,1262.38,10974.02
OI0000871,O000433,P016,103,129.16,1338.86,11964.62
OI0000872,O000433,P014,21,193.38,76.49,3984.49
OI0000873,O000434,P014,118,200.51,2589.42,21070.76
OI0000874,O000434,P013,11,207.47,67.98,2214.19
OI0000875,O000435,P014,89,197.93,1204.92,16410.85
OI0000876,O000435,P017,61,296.32,1564.19,16511.33
OI0000877,O000435,P015,118,281.5,1178.87,32038.13
OI0000878,O000436,P013,102,201.92,711.81,19884.03
OI0000879,O000437,P023,24,211.32,116.55,4955.13
OI0000880,O000437,P022,53,239.75,564.01,12142.74
OI0000881,O000438,P022,12,233.7,324.12,2480.28
OI0000882,O000438,P021,100,217.61,827.51,20933.49
OI0000883,O000438,P023,88,227.64,1184.05,18848.27
OI0000884,O000439,P024,63,200.21,1449.81,11163.42
OI0000885,O000439,P020,99,245.63,1577.48,22739.89
OI0000886,O000439,P020,10,234.77,188.37,2159.33
OI0000887,O000440,P022,91,231.46,1798.86,19264.0
OI0000888,O000440,P022,85,210.15,1810.11,16052.64
OI0000889,O000441,P026,119,157.45,67.72,18668.83
OI0000890,O000441,P030,68,155.06,1103.9,9440.18
OI0000891,O000441,P027,74,97.18,489.78,6701.54
OI0000892,O000442,P026,46,164.55,435.41,7133.89
OI0000893,O000443,P004,36,1610.16,2701.0,55264.76
OI0000894,O000444,P005,16,1039.7,595.27,16039.93
OI0000895,O000444,P005,12,1039.07,1232.44,11236.4
