touchpoint_id,customer_id,campaign_id,touchpoint_time,touchpoint_type,sales_rep_id,cost_amount
T000365,C0027,CAMP002,2024-07-15,CONFERENCE,SR006,1038.45
T000366,C0027,CAMP001,2024-08-11,CONFERENCE,SR006,1786.56
T000367,C0003,CAMP008,2024-08-13,HOSPITAL_VISIT,SR001,1955.39
T000368,C0003,CAMP011,2024-07-18,ONLINE,SR001,2059.01
T000369,C0028,CAMP009,2024-07-17,ONLINE,SR004,445.0
T000370,C0019,CAMP006,2024-08-16,ONLINE,SR005,2411.02
T000371,C0009,CAMP008,2024-08-13,ONLINE,SR003,1109.32
T000372,C0011,CAMP003,2024-07-08,EMAIL,SR005,2004.32
T000373,C0011,CAMP010,2024-07-14,HOSPITAL_VISIT,SR005,1219.09
T000374,C0024,CAMP013,2024-08-03,CONFERENCE,SR001,513.52
T000375,C0024,CAMP013,2024-07-05,CONFERENCE,SR001,552.19
T000376,C0025,CAMP008,2024-07-20,CONFERENCE,SR006,1636.57
T000377,C0011,CAMP003,2024-08-04,EMAIL,SR005,2300.86
T000378,C0011,CAMP004,2024-08-10,CONFERENCE,SR005,765.92
T000379,C0015,CAMP002,2024-07-21,HOSPITAL_VISIT,SR001,2212.91
T000380,C0015,CAMP011,2024-07-09,CONFERENCE,SR001,1900.78
T000381,C0013,CAMP004,2024-07-10,HOSPITAL_VISIT,SR004,454.36
T000382,C0013,CAMP001,2024-08-13,ONLINE,SR004,1153.73
T000383,C0010,CAMP003,2024-08-19,EMAIL,SR005,370.28
T000384,C0028,CAMP015,2024-07-04,CONFERENCE,SR004,357.3
T000385,C0028,CAMP002,2024-07-23,ONLINE,SR004,1976.63
T000386,C0010,CAMP005,2024-07-05,HOSPITAL_VISIT,SR006,1630.2
T000387,C0010,CAMP001,2024-07-27,CONFERENCE,SR006,581.97
T000388,C0030,CAMP014,2024-07-24,ONLINE,SR001,584.22
T000389,C0030,CAMP001,2024-07-06,EMAIL,SR001,1431.85
T000390,C0033,CAMP006,2024-08-25,HOSPITAL_VISIT,SR008,390.63
T000391,C0033,CAMP006,2024-08-17,ONLINE,SR008,2027.23
T000392,C0057,CAMP002,2024-08-07,EMAIL,SR009,2104.98
T000393,C0057,CAMP009,2024-08-01,HOSPITAL_VISIT,SR009,292.9
T000394,C0047,CAMP009,2024-08-08,ONLINE,SR007,1693.92
T000395,C0047,CAMP001,2024-07-22,HOSPITAL_VISIT,SR007,2368.2
T000396,C0052,CAMP005,2024-07-22,HOSPITAL_VISIT,SR011,1558.69
T000397,C0049,CAMP009,2024-07-14,CONFERENCE,SR009,724.7
T000398,C0049,CAMP015,2024-07-09,ONLINE,SR009,1179.95
T000399,C0050,CAMP015,2024-07-16,HOSPITAL_VISIT,SR009,586.98
T000400,C0031,CAMP006,2024-07-25,ONLINE,SR012,422.05
T000401,C0041,CAMP014,2024-08-24,CONFERENCE,SR012,774.68
T000402,C0041,CAMP002,2024-07-23,CONFERENCE,SR012,2355.61
T000403,C0033,CAMP003,2024-07-26,HOSPITAL_VISIT,SR011,1288.11
T000404,C0036,CAMP011,2024-08-10,HOSPITAL_VISIT,SR007,1419.36
T000405,C0036,CAMP014,2024-08-04,EMAIL,SR007,1395.91
T000406,C0081,CAMP008,2024-07-24,HOSPITAL_VISIT,SR017,2827.19
T000407,C0087,CAMP008,2024-08-15,EMAIL,SR016,1719.85
T000408,C0087,CAMP003,2024-08-20,EMAIL,SR016,2499.6
T000409,C0074,CAMP004,2024-08-13,ONLINE,SR016,2804.06
T000410,C0074,CAMP008,2024-07-27,ONLINE,SR016,781.54
T000411,C0089,CAMP013,2024-07-21,ONLINE,SR013,463.93
T000412,C0089,CAMP006,2024-07-31,ONLINE,SR013,1778.46
T000413,C0075,CAMP012,2024-07-29,EMAIL,SR016,2948.93
T000414,C0078,CAMP010,2024-07-29,HOSPITAL_VISIT,SR017,2824.23
T000415,C0067,CAMP013,2024-07-21,ONLINE,SR016,2957.24
T000416,C0075,CAMP014,2024-08-20,EMAIL,SR015,449.86
T000417,C0066,CAMP015,2024-07-29,EMAIL,SR016,1244.56
T000418,C0088,CAMP012,2024-08-07,ONLINE,SR015,1713.57
T000419,C0088,CAMP014,2024-08-11,ONLINE,SR015,2061.67
T000420,C0062,CAMP013,2024-07-16,EMAIL,SR018,2228.58
T000421,C0067,CAMP001,2024-08-17,HOSPITAL_VISIT,SR015,2074.03
T000422,C0067,CAMP002,2024-07-21,EMAIL,SR015,1117.59
T000423,C0100,CAMP011,2024-07-11,EMAIL,SR021,320.57
T000424,C0100,CAMP013,2024-07-20,EMAIL,SR021,1582.21
T000425,C0115,CAMP005,2024-08-04,HOSPITAL_VISIT,SR024,905.68
T000426,C0115,CAMP005,2024-08-11,ONLINE,SR024,1525.05
T000427,C0117,CAMP003,2024-07-20,CONFERENCE,SR020,614.93
T000428,C0003,CAMP015,2024-08-23,HOSPITAL_VISIT,SR006,1270.44
T000429,C0009,CAMP007,2024-07-29,CONFERENCE,SR006,691.98
T000430,C0009,CAMP013,2024-08-29,EMAIL,SR006,448.87
T000431,C0021,CAMP013,2024-08-22,CONFERENCE,SR002,1486.31
T000432,C0021,CAMP013,2024-09-03,ONLINE,SR005,1711.62
T000433,C0021,CAMP014,2024-09-16,EMAIL,SR005,1093.4
T000434,C0023,CAMP007,2024-08-10,HOSPITAL_VISIT,SR002,1980.79
T000435,C0023,CAMP009,2024-08-20,EMAIL,SR002,2471.16
T000436,C0009,CAMP014,2024-08-24,HOSPITAL_VISIT,SR003,2457.71
T000437,C0019,CAMP011,2024-08-19,ONLINE,SR001,1167.42
T000438,C0009,CAMP009,2024-08-21,HOSPITAL_VISIT,SR001,1702.31
T000439,C0009,CAMP014,2024-08-15,EMAIL,SR001,1126.47
T000440,C0007,CAMP012,2024-08-19,HOSPITAL_VISIT,SR005,2284.31
T000441,C0007,CAMP007,2024-08-18,HOSPITAL_VISIT,SR005,531.07
T000442,C0009,CAMP007,2024-08-28,ONLINE,SR001,2903.53
T000443,C0002,CAMP007,2024-09-13,CONFERENCE,SR002,277.83
T000444,C0024,CAMP012,2024-07-27,HOSPITAL_VISIT,SR006,1113.45
T000445,C0024,CAMP015,2024-08-27,CONFERENCE,SR006,2505.23
T000446,C0009,CAMP014,2024-08-23,EMAIL,SR005,1665.34
T000447,C0018,CAMP002,2024-08-08,CONFERENCE,SR003,1529.38
T000448,C0003,CAMP007,2024-08-14,HOSPITAL_VISIT,SR003,1803.43
T000449,C0003,CAMP002,2024-08-19,HOSPITAL_VISIT,SR003,1056.39
T000450,C0005,CAMP011,2024-08-06,HOSPITAL_VISIT,SR006,704.24
T000451,C0026,CAMP004,2024-08-07,CONFERENCE,SR001,2773.45
T000452,C0009,CAMP008,2024-08-29,CONFERENCE,SR004,2990.35
T000453,C0009,CAMP013,2024-08-22,HOSPITAL_VISIT,SR004,2905.68
T000454,C0024,CAMP010,2024-09-09,HOSPITAL_VISIT,SR003,671.52
T000455,C0039,CAMP003,2024-08-10,ONLINE,SR009,1455.96
T000456,C0039,CAMP015,2024-09-10,EMAIL,SR009,2922.92
T000457,C0057,CAMP015,2024-08-15,EMAIL,SR009,2852.95
T000458,C0057,CAMP002,2024-08-22,HOSPITAL_VISIT,SR009,1412.94
T000459,C0033,CAMP014,2024-08-27,CONFERENCE,SR008,720.9
T000460,C0032,CAMP011,2024-08-18,EMAIL,SR009,2065.83
T000461,C0042,CAMP002,2024-09-17,HOSPITAL_VISIT,SR007,661.19
T000462,C0042,CAMP009,2024-09-02,HOSPITAL_VISIT,SR008,1804.44
T000463,C0049,CAMP001,2024-08-31,CONFERENCE,SR008,1863.93
T000464,C0059,CAMP008,2024-08-27,CONFERENCE,SR012,856.88
T000465,C0059,CAMP004,2024-08-05,ONLINE,SR012,281.08
T000466,C0041,CAMP009,2024-07-29,HOSPITAL_VISIT,SR010,898.79
T000467,C0041,CAMP011,2024-08-21,EMAIL,SR010,492.91
T000468,C0042,CAMP014,2024-07-30,HOSPITAL_VISIT,SR007,366.19
T000469,C0042,CAMP013,2024-08-11,ONLINE,SR007,1674.78
T000470,C0055,CAMP014,2024-08-06,EMAIL,SR011,976.74
T000471,C0055,CAMP007,2024-08-05,CONFERENCE,SR011,1800.41
T000472,C0055,CAMP010,2024-09-18,HOSPITAL_VISIT,SR009,1502.35
T000473,C0031,CAMP012,2024-09-06,ONLINE,SR012,738.78
T000474,C0068,CAMP003,2024-09-02,CONFERENCE,SR015,2374.0
T000475,C0068,CAMP012,2024-07-31,HOSPITAL_VISIT,SR015,2639.52
T000476,C0087,CAMP010,2024-08-21,HOSPITAL_VISIT,SR018,1302.08
T000477,C0082,CAMP010,2024-08-19,ONLINE,SR017,1606.72
T000478,C0075,CAMP008,2024-08-29,CONFERENCE,SR015,1364.81
T000479,C0076,CAMP005,2024-08-12,ONLINE,SR017,2021.93
T000480,C0075,CAMP010,2024-09-16,EMAIL,SR017,2477.23
T000481,C0075,CAMP008,2024-09-13,ONLINE,SR017,1563.01
T000482,C0073,CAMP003,2024-08-03,ONLINE,SR017,2227.71
T000483,C0072,CAMP006,2024-08-29,ONLINE,SR013,1873.65
T000484,C0072,CAMP006,2024-08-10,CONFERENCE,SR013,847.19
T000485,C0077,CAMP011,2024-08-26,HOSPITAL_VISIT,SR015,1886.28
T000486,C0077,CAMP015,2024-08-25,HOSPITAL_VISIT,SR015,933.59
T000487,C0077,CAMP013,2024-08-21,EMAIL,SR013,2414.98
T000488,C0077,CAMP004,2024-08-27,ONLINE,SR013,378.39
T000489,C0117,CAMP009,2024-07-27,HOSPITAL_VISIT,SR019,491.08
T000490,C0102,CAMP012,2024-07-30,HOSPITAL_VISIT,SR024,440.93
T000491,C0102,CAMP005,2024-08-21,HOSPITAL_VISIT,SR024,2459.38
T000492,C0109,CAMP011,2024-09-15,HOSPITAL_VISIT,SR021,1064.55
T000493,C0109,CAMP011,2024-09-12,CONFERENCE,SR021,2562.65
T000494,C0117,CAMP005,2024-08-28,ONLINE,SR024,2568.84
T000495,C0117,CAMP002,2024-08-19,EMAIL,SR024,1791.3
T000496,C0003,CAMP009,2024-09-10,ONLINE,SR003,2875.4
T000497,C0020,CAMP006,2024-09-18,ONLINE,SR004,457.12
T000498,C0003,CAMP013,2024-09-08,CONFERENCE,SR001,1769.57
T000499,C0028,CAMP003,2024-09-27,ONLINE,SR003,1444.83
T000500,C0003,CAMP006,2024-09-29,CONFERENCE,SR005,2930.79
T000501,C0028,CAMP008,2024-09-26,ONLINE,SR002,1450.11
T000502,C0002,CAMP006,2024-09-17,ONLINE,SR004,1654.43
T000503,C0021,CAMP010,2024-09-09,HOSPITAL_VISIT,SR006,2530.23
T000504,C0013,CAMP012,2024-09-01,CONFERENCE,SR003,314.5
T000505,C0014,CAMP001,2024-09-26,CONFERENCE,SR003,761.57
T000506,C0014,CAMP013,2024-09-25,CONFERENCE,SR003,2624.77
T000507,C0028,CAMP010,2024-09-23,CONFERENCE,SR006,1414.38
T000508,C0009,CAMP015,2024-09-16,EMAIL,SR002,1131.9
T000509,C0009,CAMP007,2024-09-12,EMAIL,SR002,1431.57
T000510,C0016,CAMP002,2024-09-09,EMAIL,SR003,2885.21
T000511,C0016,CAMP006,2024-09-09,HOSPITAL_VISIT,SR003,1855.59
T000512,C0014,CAMP006,2024-10-19,CONFERENCE,SR003,2493.1
T000513,C0010,CAMP008,2024-09-13,EMAIL,SR003,2081.36
T000514,C0028,CAMP011,2024-09-21,EMAIL,SR006,702.27
T000515,C0028,CAMP011,2024-09-03,EMAIL,SR006,2704.51
T000516,C0017,CAMP011,2024-09-16,EMAIL,SR004,1891.71
T000517,C0027,CAMP005,2024-09-18,HOSPITAL_VISIT,SR003,1230.91
T000518,C0027,CAMP001,2024-09-15,ONLINE,SR003,1362.95
T000519,C0030,CAMP005,2024-10-04,EMAIL,SR001,2043.87
T000520,C0030,CAMP010,2024-09-16,EMAIL,SR001,2719.9
T000521,C0025,CAMP008,2024-09-02,EMAIL,SR002,2188.73
T000522,C0001,CAMP013,2024-09-10,CONFERENCE,SR003,1846.98
T000523,C0026,CAMP001,2024-09-28,ONLINE,SR001,776.02
T000524,C0037,CAMP014,2024-09-27,CONFERENCE,SR007,295.99
T000525,C0057,CAMP007,2024-09-11,EMAIL,SR008,1391.27
T000526,C0047,CAMP006,2024-09-29,HOSPITAL_VISIT,SR008,1182.05
T000527,C0047,CAMP015,2024-09-15,EMAIL,SR011,2164.02
T000528,C0041,CAMP014,2024-09-17,EMAIL,SR007,2448.31
T000529,C0041,CAMP012,2024-10-02,CONFERENCE,SR007,1089.32
T000530,C0045,CAMP008,2024-10-09,EMAIL,SR012,353.44
T000531,C0045,CAMP002,2024-09-23,CONFERENCE,SR012,1030.17
T000532,C0059,CAMP004,2024-09-23,HOSPITAL_VISIT,SR012,2071.94
T000533,C0031,CAMP015,2024-09-26,HOSPITAL_VISIT,SR008,1131.34
T000534,C0031,CAMP014,2024-09-12,ONLINE,SR012,794.03
T000535,C0033,CAMP001,2024-09-26,CONFERENCE,SR008,1231.54
T000536,C0033,CAMP006,2024-09-10,EMAIL,SR008,1875.59
T000537,C0055,CAMP012,2024-08-25,ONLINE,SR009,2044.97
T000538,C0055,CAMP003,2024-09-09,CONFERENCE,SR009,1647.07
T000539,C0036,CAMP008,2024-09-23,HOSPITAL_VISIT,SR010,1268.31
T000540,C0047,CAMP004,2024-09-23,EMAIL,SR012,759.92
T000541,C0081,CAMP003,2024-09-28,CONFERENCE,SR015,1139.28
T000542,C0081,CAMP006,2024-09-24,HOSPITAL_VISIT,SR015,2457.24
T000543,C0075,CAMP003,2024-10-12,EMAIL,SR013,2543.76
T000544,C0087,CAMP006,2024-09-08,EMAIL,SR013,1730.24
T000545,C0074,CAMP013,2024-09-22,CONFERENCE,SR018,2734.5
T000546,C0074,CAMP009,2024-08-23,CONFERENCE,SR018,497.84
T000547,C0076,CAMP013,2024-10-13,ONLINE,SR013,2365.67
T000548,C0087,CAMP012,2024-10-13,EMAIL,SR015,1716.59
T000549,C0061,CAMP011,2024-09-16,EMAIL,SR016,2433.87
T000550,C0061,CAMP010,2024-09-08,ONLINE,SR016,764.73
T000551,C0076,CAMP015,2024-09-29,CONFERENCE,SR015,2778.53
T000552,C0076,CAMP003,2024-09-07,CONFERENCE,SR015,2736.71
T000553,C0090,CAMP003,2024-09-29,CONFERENCE,SR017,1203.04
T000554,C0090,CAMP011,2024-09-06,HOSPITAL_VISIT,SR017,2145.57
T000555,C0066,CAMP001,2024-09-06,CONFERENCE,SR017,2073.06
T000556,C0066,CAMP012,2024-09-19,ONLINE,SR017,2017.13
T000557,C0088,CAMP010,2024-09-26,HOSPITAL_VISIT,SR018,1483.41
T000558,C0088,CAMP001,2024-09-28,HOSPITAL_VISIT,SR018,2905.42
T000559,C0077,CAMP010,2024-09-24,EMAIL,SR018,331.33
T000560,C0077,CAMP011,2024-09-18,HOSPITAL_VISIT,SR018,1499.83
T000561,C0073,CAMP010,2024-09-18,ONLINE,SR013,1122.23
T000562,C0101,CAMP012,2024-09-18,HOSPITAL_VISIT,SR024,2494.47
T000563,C0109,CAMP004,2024-09-27,HOSPITAL_VISIT,SR021,376.0
T000564,C0115,CAMP002,2024-09-24,EMAIL,SR023,2154.59
T000565,C0115,CAMP005,2024-09-12,HOSPITAL_VISIT,SR023,474.01
T000566,C0105,CAMP012,2024-09-28,CONFERENCE,SR020,554.79
T000567,C0117,CAMP014,2024-09-13,ONLINE,SR024,628.41
T000568,C0098,CAMP002,2024-09-26,EMAIL,SR024,2066.13
T000569,C0003,CAMP006,2024-11-14,EMAIL,SR004,1089.92
T000570,C0003,CAMP012,2024-10-21,CONFERENCE,SR004,1077.13
T000571,C0008,CAMP007,2024-11-18,EMAIL,SR001,2772.34
T000572,C0008,CAMP011,2024-11-18,ONLINE,SR003,1919.89
T000573,C0008,CAMP010,2024-11-22,CONFERENCE,SR003,1947.86
T000574,C0007,CAMP001,2024-11-14,HOSPITAL_VISIT,SR003,2415.03
T000575,C0007,CAMP012,2024-11-03,CONFERENCE,SR003,376.38
T000576,C0028,CAMP006,2024-10-18,CONFERENCE,SR006,610.52
T000577,C0028,CAMP004,2024-10-20,ONLINE,SR006,2092.33
T000578,C0019,CAMP007,2024-10-10,HOSPITAL_VISIT,SR001,2666.39
T000579,C0019,CAMP003,2024-11-05,CONFERENCE,SR001,731.54
T000580,C0028,CAMP006,2024-10-07,CONFERENCE,SR003,1843.71
T000581,C0028,CAMP012,2024-11-07,EMAIL,SR003,281.15
T000582,C0002,CAMP002,2024-10-23,HOSPITAL_VISIT,SR006,1539.02
T000583,C0022,CAMP011,2024-11-16,CONFERENCE,SR003,2225.54
T000584,C0016,CAMP010,2024-10-01,CONFERENCE,SR006,2696.4
T000585,C0005,CAMP002,2024-11-07,CONFERENCE,SR004,1027.03
T000586,C0011,CAMP001,2024-10-24,HOSPITAL_VISIT,SR005,2356.78
T000587,C0026,CAMP012,2024-10-09,EMAIL,SR004,1692.66
T000588,C0026,CAMP013,2024-10-04,EMAIL,SR004,1344.22
T000589,C0027,CAMP005,2024-11-20,CONFERENCE,SR002,1880.18
T000590,C0005,CAMP004,2024-10-11,ONLINE,SR006,988.84
T000591,C0005,CAMP006,2024-10-26,ONLINE,SR006,291.77
T000592,C0001,CAMP010,2024-10-15,ONLINE,SR003,2120.3
T000593,C0019,CAMP001,2024-11-12,ONLINE,SR003,2143.11
T000594,C0019,CAMP012,2024-11-04,EMAIL,SR003,1771.17
T000595,C0010,CAMP011,2024-11-11,CONFERENCE,SR001,2366.5
T000596,C0010,CAMP014,2024-10-26,EMAIL,SR001,1403.45
T000597,C0010,CAMP010,2024-11-15,ONLINE,SR004,1917.94
T000598,C0056,CAMP012,2024-10-18,CONFERENCE,SR012,2328.2
T000599,C0056,CAMP004,2024-11-08,CONFERENCE,SR012,2378.33
T000600,C0047,CAMP010,2024-11-22,CONFERENCE,SR009,385.98
T000601,C0056,CAMP007,2024-10-16,EMAIL,SR008,482.39
T000602,C0051,CAMP006,2024-11-17,ONLINE,SR010,2923.55
T000603,C0043,CAMP009,2024-10-15,CONFERENCE,SR007,2934.48
T000604,C0043,CAMP014,2024-10-19,ONLINE,SR007,252.76
T000605,C0033,CAMP012,2024-09-28,CONFERENCE,SR009,1337.43
T000606,C0050,CAMP004,2024-10-26,EMAIL,SR012,1524.62
T000607,C0042,CAMP011,2024-10-04,CONFERENCE,SR008,1679.21
T000608,C0042,CAMP010,2024-10-31,ONLINE,SR008,1346.08
T000609,C0049,CAMP001,2024-11-03,HOSPITAL_VISIT,SR009,1458.12
T000610,C0059,CAMP006,2024-10-05,EMAIL,SR011,1234.77
T000611,C0041,CAMP014,2024-11-13,CONFERENCE,SR011,883.31
T000612,C0051,CAMP005,2024-10-27,ONLINE,SR010,1492.62
T000613,C0038,CAMP009,2024-11-09,HOSPITAL_VISIT,SR009,777.9
T000614,C0078,CAMP006,2024-10-13,EMAIL,SR014,2091.26
T000615,C0076,CAMP006,2024-10-15,ONLINE,SR018,2137.03
T000616,C0086,CAMP003,2024-10-19,EMAIL,SR014,2054.99
T000617,C0074,CAMP004,2024-10-10,ONLINE,SR016,2430.88
T000618,C0074,CAMP003,2024-11-01,EMAIL,SR016,1224.94
T000619,C0067,CAMP009,2024-10-28,HOSPITAL_VISIT,SR014,1038.99
T000620,C0067,CAMP004,2024-11-02,EMAIL,SR014,2664.48
T000621,C0085,CAMP005,2024-10-24,CONFERENCE,SR018,1278.86
T000622,C0085,CAMP013,2024-11-10,EMAIL,SR018,1239.1
T000623,C0075,CAMP003,2024-10-23,ONLINE,SR018,2981.38
T000624,C0075,CAMP004,2024-10-04,EMAIL,SR018,1835.92
T000625,C0068,CAMP009,2024-10-22,HOSPITAL_VISIT,SR018,2326.4
T000626,C0068,CAMP008,2024-10-21,CONFERENCE,SR018,2850.69
T000627,C0068,CAMP003,2024-10-01,CONFERENCE,SR016,2487.44
T000628,C0068,CAMP012,2024-10-27,CONFERENCE,SR016,2612.87
T000629,C0063,CAMP007,2024-10-20,CONFERENCE,SR014,2313.08
T000630,C0071,CAMP003,2024-10-06,HOSPITAL_VISIT,SR017,2895.4
T000631,C0067,CAMP015,2024-10-27,HOSPITAL_VISIT,SR018,1818.59
T000632,C0067,CAMP012,2024-10-26,CONFERENCE,SR018,2705.95
T000633,C0115,CAMP008,2024-10-30,ONLINE,SR024,1416.94
T000634,C0115,CAMP015,2024-11-15,CONFERENCE,SR024,2130.31
T000635,C0095,CAMP002,2024-10-26,EMAIL,SR019,1103.17
T000636,C0097,CAMP010,2024-11-06,EMAIL,SR023,1876.43
T000637,C0097,CAMP006,2024-10-31,CONFERENCE,SR023,1111.48
T000638,C0110,CAMP011,2024-10-01,HOSPITAL_VISIT,SR019,2086.54
T000639,C0109,CAMP001,2024-10-03,ONLINE,SR024,842.39
T000640,C0109,CAMP004,2024-09-26,EMAIL,SR024,255.98
T000641,C0008,CAMP005,2024-11-22,EMAIL,SR005,2163.04
T000642,C0008,CAMP013,2024-12-03,HOSPITAL_VISIT,SR003,2132.11
T000643,C0008,CAMP006,2024-11-06,CONFERENCE,SR003,1448.15
T000644,C0021,CAMP013,2024-12-02,EMAIL,SR003,1460.94
T000645,C0021,CAMP013,2024-11-08,HOSPITAL_VISIT,SR003,1572.53
T000646,C0027,CAMP005,2024-11-11,CONFERENCE,SR006,2698.53
T000647,C0027,CAMP015,2024-11-09,CONFERENCE,SR006,1776.19
T000648,C0008,CAMP012,2024-11-16,EMAIL,SR001,1015.84
T000649,C0008,CAMP014,2024-11-15,CONFERENCE,SR001,1319.55
T000650,C0023,CAMP009,2024-11-05,EMAIL,SR004,436.24
T000651,C0023,CAMP010,2024-11-11,CONFERENCE,SR004,518.68
T000652,C0009,CAMP010,2024-11-25,HOSPITAL_VISIT,SR005,451.77
T000653,C0028,CAMP015,2024-11-26,CONFERENCE,SR005,802.21
T000654,C0023,CAMP003,2024-11-23,CONFERENCE,SR003,654.43
T000655,C0028,CAMP015,2024-12-11,CONFERENCE,SR006,2001.82
T000656,C0028,CAMP006,2024-12-12,EMAIL,SR006,2156.52
T000657,C0004,CAMP007,2024-12-01,ONLINE,SR002,1059.78
T000658,C0028,CAMP012,2024-11-02,EMAIL,SR005,2202.56
T000659,C0028,CAMP007,2024-11-20,EMAIL,SR005,2404.09
T000660,C0024,CAMP005,2024-12-13,ONLINE,SR005,2141.22
T000661,C0026,CAMP007,2024-11-17,HOSPITAL_VISIT,SR003,2575.08
T000662,C0026,CAMP014,2024-10-28,CONFERENCE,SR003,2595.12
T000663,C0018,CAMP005,2024-11-02,ONLINE,SR005,696.03
T000664,C0018,CAMP001,2024-11-25,CONFERENCE,SR005,2949.2
T000665,C0003,CAMP009,2024-11-22,CONFERENCE,SR003,1795.24
T000666,C0003,CAMP003,2024-11-22,EMAIL,SR003,533.86
T000667,C0028,CAMP011,2024-11-29,ONLINE,SR003,900.04
T000668,C0020,CAMP005,2024-11-18,EMAIL,SR002,2198.74
T000669,C0001,CAMP001,2024-12-10,CONFERENCE,SR003,2659.07
T000670,C0052,CAMP005,2024-11-12,EMAIL,SR008,1947.37
T000671,C0039,CAMP013,2024-11-10,HOSPITAL_VISIT,SR007,2034.73
T000672,C0039,CAMP010,2024-11-13,HOSPITAL_VISIT,SR007,2036.18
T000673,C0057,CAMP011,2024-11-27,CONFERENCE,SR009,1395.32
T000674,C0057,CAMP003,2024-10-29,CONFERENCE,SR009,2546.32
T000675,C0037,CAMP013,2024-11-08,EMAIL,SR007,2708.74
T000676,C0043,CAMP013,2024-12-09,HOSPITAL_VISIT,SR009,336.45
T000677,C0052,CAMP004,2024-11-23,ONLINE,SR012,2475.27
T000678,C0052,CAMP010,2024-11-22,CONFERENCE,SR012,1896.53
T000679,C0046,CAMP004,2024-11-17,HOSPITAL_VISIT,SR012,1915.38
T000680,C0047,CAMP007,2024-10-31,ONLINE,SR012,2943.04
T000681,C0047,CAMP003,2024-12-03,CONFERENCE,SR012,1356.45
T000682,C0045,CAMP004,2024-12-23,CONFERENCE,SR012,1017.1
T000683,C0045,CAMP014,2024-12-21,CONFERENCE,SR012,2186.72
T000684,C0046,CAMP002,2024-12-18,HOSPITAL_VISIT,SR007,430.75
T000685,C0046,CAMP004,2024-11-23,CONFERENCE,SR007,228.6
T000686,C0031,CAMP003,2024-10-26,HOSPITAL_VISIT,SR011,2400.83
T000687,C0031,CAMP015,2024-11-02,HOSPITAL_VISIT,SR011,1578.77
T000688,C0044,CAMP015,2024-11-16,ONLINE,SR012,904.44
T000689,C0044,CAMP014,2024-11-09,EMAIL,SR012,1627.49
T000690,C0042,CAMP008,2024-11-26,HOSPITAL_VISIT,SR007,2760.14
T000691,C0042,CAMP013,2024-11-03,HOSPITAL_VISIT,SR007,1162.33
T000692,C0053,CAMP008,2024-11-21,ONLINE,SR007,259.94
T000693,C0053,CAMP014,2024-11-24,CONFERENCE,SR007,2669.7
T000694,C0038,CAMP014,2024-11-23,HOSPITAL_VISIT,SR008,223.86
T000695,C0078,CAMP011,2024-12-02,HOSPITAL_VISIT,SR017,2597.96
T000696,C0082,CAMP015,2024-10-29,CONFERENCE,SR016,1484.61
T000697,C0082,CAMP013,2024-11-16,HOSPITAL_VISIT,SR016,2037.59
T000698,C0089,CAMP005,2024-11-10,CONFERENCE,SR015,863.46
T000699,C0089,CAMP001,2024-11-07,HOSPITAL_VISIT,SR013,202.57
T000700,C0089,CAMP002,2024-11-14,CONFERENCE,SR013,1375.08
T000701,C0077,CAMP010,2024-12-08,HOSPITAL_VISIT,SR013,2612.6
T000702,C0089,CAMP010,2024-11-27,CONFERENCE,SR018,222.82
T000703,C0089,CAMP008,2024-11-22,ONLINE,SR018,664.21
T000704,C0087,CAMP010,2024-11-17,CONFERENCE,SR018,2850.56
T000705,C0087,CAMP008,2024-10-27,ONLINE,SR018,883.81
T000706,C0089,CAMP001,2024-12-02,HOSPITAL_VISIT,SR018,1234.64
T000707,C0089,CAMP001,2024-12-03,HOSPITAL_VISIT,SR018,557.64
T000708,C0074,CAMP008,2024-11-28,CONFERENCE,SR017,2474.93
T000709,C0074,CAMP010,2024-11-12,EMAIL,SR017,2709.39
T000710,C0072,CAMP006,2024-12-10,HOSPITAL_VISIT,SR014,2433.38
T000711,C0072,CAMP013,2024-11-26,HOSPITAL_VISIT,SR014,2868.7
T000712,C0073,CAMP014,2024-11-13,ONLINE,SR018,2126.48
T000713,C0073,CAMP014,2024-11-17,CONFERENCE,SR018,1423.8
T000714,C0077,CAMP006,2024-11-29,HOSPITAL_VISIT,SR015,2365.78
T000715,C0077,CAMP002,2024-12-02,HOSPITAL_VISIT,SR015,2674.04
T000716,C0099,CAMP002,2024-12-04,HOSPITAL_VISIT,SR019,2387.09
T000717,C0105,CAMP003,2024-12-12,HOSPITAL_VISIT,SR022,1381.84
T000718,C0105,CAMP005,2024-11-30,EMAIL,SR022,1334.28
T000719,C0115,CAMP013,2024-11-16,CONFERENCE,SR023,1848.0
T000720,C0096,CAMP004,2024-11-09,ONLINE,SR019,244.12
T000721,C0096,CAMP007,2024-12-04,EMAIL,SR019,2539.94
T000722,C0011,CAMP009,2025-01-04,CONFERENCE,SR004,2919.09
T000723,C0011,CAMP015,2025-01-13,HOSPITAL_VISIT,SR004,1896.85
T000724,C0011,CAMP014,2025-01-02,EMAIL,SR004,1534.79
T000725,C0029,CAMP002,2024-12-15,ONLINE,SR001,1636.57
T000726,C0018,CAMP008,2024-12-12,ONLINE,SR003,2710.05
T000727,C0014,CAMP007,2024-12-18,EMAIL,SR001,1247.35
T000728,C0020,CAMP009,2024-12-05,HOSPITAL_VISIT,SR004,2357.0
T000729,C0020,CAMP001,2024-12-06,CONFERENCE,SR004,2310.15
